Generation,Mean,Std,Min,Max
534,0.3799,0.0576,0.228,0.5058
535,0.3793,0.0577,0.2316,0.5058
536,0.3793,0.0576,0.2244,0.5058
537,0.3792,0.0578,0.234,0.5058
538,0.3788,0.0578,0.2177,0.5058
539,0.3787,0.0576,0.2131,0.5058
540,0.3788,0.0575,0.2195,0.5058
541,0.3784,0.0575,0.2251,0.5058
542,0.3783,0.0575,0.228,0.5058
543,0.3783,0.0577,0.2269,0.5058
544,0.3787,0.0578,0.1939,0.5058
545,0.3787,0.0583,0.2195,0.5058
546,0.3787,0.058,0.2131,0.5058
547,0.3783,0.0581,0.2099,0.5058
548,0.3786,0.0581,0.234,0.5058
549,0.3782,0.0582,0.2195,0.5058
550,0.3781,0.0583,0.2035,0.5058
551,0.3787,0.0581,0.2195,0.5058
552,0.379,0.0579,0.2168,0.5058
553,0.3785,0.0582,0.2212,0.5058
554,0.3795,0.0582,0.2273,0.5058
555,0.3797,0.0585,0.2264,0.5058
556,0.3797,0.0582,0.2264,0.5058
557,0.3794,0.058,0.1843,0.5058
558,0.3792,0.0574,0.2035,0.5058
559,0.3792,0.0578,0.2195,0.5058
560,0.3797,0.0583,0.2077,0.5058
561,0.3802,0.0582,0.234,0.5058
562,0.3804,0.0579,0.2195,0.5058
563,0.3799,0.0576,0.2244,0.5058
564,0.3797,0.0573,0.2212,0.5058
565,0.3799,0.0573,0.2244,0.5058
566,0.3799,0.0581,0.2177,0.5058
567,0.3796,0.0581,0.2173,0.5058
568,0.3793,0.0578,0.2102,0.5058
569,0.3789,0.058,0.2244,0.5058
570,0.3789,0.058,0.2273,0.5058
571,0.3791,0.0583,0.2019,0.5058
572,0.3796,0.058,0.2155,0.5058
573,0.3797,0.0581,0.2035,0.5058
574,0.3798,0.058,0.2195,0.5058
575,0.3804,0.0579,0.2115,0.5058
576,0.3807,0.0581,0.2316,0.5058
577,0.3802,0.0581,0.2195,0.5058
578,0.3801,0.0574,0.2308,0.5058
579,0.38,0.0575,0.2195,0.5058
580,0.3796,0.0579,0.2265,0.5058
581,0.3794,0.0577,0.2264,0.5058
582,0.379,0.0581,0.2195,0.5058
583,0.3785,0.0579,0.2155,0.5058
584,0.3791,0.0581,0.2168,0.5058
585,0.3793,0.0578,0.2173,0.5058
586,0.3793,0.0581,0.2316,0.5058
587,0.3795,0.0578,0.2264,0.5058
588,0.3797,0.058,0.1923,0.5058
589,0.3797,0.0583,0.2195,0.5058
590,0.3801,0.0581,0.2177,0.5058
591,0.3799,0.0581,0.2073,0.5058
592,0.3798,0.058,0.2019,0.5058
593,0.3792,0.0577,0.2177,0.5058
594,0.3785,0.0576,0.2168,0.5058
595,0.3781,0.0575,0.2073,0.5058
596,0.3776,0.0577,0.2273,0.5058
597,0.3776,0.0573,0.2035,0.5058
598,0.3774,0.0581,0.1977,0.5058
