Generation,Best,Mean,Std,Min,Max
528,0.3113,0.2645,0.0131,0.198,0.3113
529,0.3113,0.2644,0.0131,0.2077,0.3113
530,0.3113,0.2644,0.013,0.2029,0.3113
531,0.3113,0.2643,0.0131,0.1963,0.3113
532,0.3113,0.2643,0.0131,0.1882,0.3113
533,0.3113,0.2641,0.0131,0.1963,0.3113
534,0.3113,0.2642,0.0131,0.2061,0.3113
535,0.3113,0.2642,0.0133,0.1891,0.3113
536,0.3113,0.2643,0.0132,0.1915,0.3113
537,0.3113,0.2641,0.0134,0.2029,0.3113
538,0.3113,0.264,0.0133,0.2053,0.3113
539,0.3113,0.2642,0.0133,0.1971,0.3113
540,0.3113,0.2641,0.0133,0.1923,0.3113
541,0.3113,0.2641,0.0134,0.2021,0.3113
542,0.3113,0.2642,0.0133,0.2013,0.3113
543,0.3113,0.2641,0.0135,0.2037,0.3113
544,0.3113,0.2641,0.0133,0.193,0.3113
545,0.3113,0.2641,0.0133,0.1971,0.3113
546,0.3113,0.264,0.0132,0.2053,0.3113
547,0.3113,0.2641,0.0132,0.2005,0.3113
548,0.3113,0.2639,0.0133,0.2013,0.3113
549,0.3113,0.2639,0.0132,0.2077,0.3113
550,0.3113,0.2639,0.0133,0.198,0.3113
551,0.3113,0.2641,0.0133,0.1988,0.3113
552,0.3113,0.264,0.0133,0.2053,0.3113
553,0.3113,0.2641,0.0135,0.1793,0.3113
554,0.3113,0.2643,0.0134,0.2045,0.3113
555,0.3113,0.2645,0.0134,0.1963,0.3113
556,0.3113,0.2646,0.0134,0.1988,0.3113
557,0.3113,0.2645,0.0134,0.189,0.3113
558,0.3113,0.2646,0.0135,0.1866,0.3113
559,0.3113,0.2646,0.0136,0.2021,0.3113
560,0.3113,0.2646,0.0136,0.1963,0.3113
561,0.3113,0.2647,0.0136,0.1963,0.3113
562,0.3113,0.2647,0.0137,0.2029,0.3113
563,0.3113,0.2647,0.0137,0.1996,0.3113
564,0.3113,0.2647,0.0136,0.1988,0.3113
565,0.3113,0.2647,0.0136,0.1988,0.3113
566,0.3113,0.2647,0.0135,0.1841,0.3113
567,0.3113,0.2647,0.0136,0.1923,0.3113
568,0.3113,0.2647,0.0137,0.1963,0.3113
569,0.3113,0.2647,0.0137,0.1931,0.3113
570,0.3113,0.2647,0.0136,0.2012,0.3113
571,0.3113,0.2647,0.0135,0.2005,0.3113
572,0.3113,0.2646,0.0136,0.2021,0.3113
573,0.3113,0.2649,0.0135,0.1939,0.3113
574,0.3113,0.2646,0.0137,0.1963,0.3113
575,0.3113,0.2648,0.0137,0.198,0.3113
576,0.3113,0.2646,0.0137,0.2005,0.3113
577,0.3113,0.2647,0.0137,0.1955,0.3113
578,0.3113,0.2646,0.0138,0.1915,0.3113
579,0.3113,0.2646,0.0138,0.1988,0.3113
580,0.3113,0.2646,0.0138,0.1988,0.3113
581,0.3113,0.2646,0.0138,0.2005,0.3113
582,0.3113,0.2646,0.0138,0.1947,0.3113
583,0.3113,0.2647,0.0138,0.1817,0.3113
584,0.3113,0.2647,0.0138,0.198,0.3113
585,0.3113,0.2647,0.0138,0.1931,0.3113
586,0.3113,0.2648,0.0137,0.2037,0.3113
587,0.3113,0.2647,0.0138,0.1988,0.3113
588,0.3113,0.2646,0.0138,0.2029,0.3113
589,0.3113,0.2646,0.0138,0.1849,0.3113
590,0.3113,0.2646,0.0137,0.2012,0.3113
591,0.3113,0.2646,0.0138,0.1923,0.3113
592,0.3113,0.2646,0.0138,0.1988,0.3113
593,0.3113,0.2646,0.0137,0.2044,0.3113
594,0.3113,0.2647,0.0137,0.1809,0.3113
595,0.3113,0.2647,0.0137,0.1971,0.3113
596,0.3113,0.2649,0.0137,0.1907,0.3113
597,0.3113,0.2649,0.0137,0.1923,0.3113
598,0.3113,0.2648,0.0136,0.2012,0.3113
599,0.3113,0.2649,0.0137,0.2029,0.3113
600,0.3113,0.2649,0.0136,0.1955,0.3113
601,0.3113,0.2649,0.0136,0.1963,0.3113
602,0.3113,0.2648,0.0137,0.1979,0.3113
603,0.3113,0.2649,0.0136,0.1972,0.3113
604,0.3113,0.2649,0.0136,0.2004,0.3113
605,0.3113,0.2649,0.0137,0.2013,0.3113
606,0.3113,0.265,0.0137,0.2029,0.3113
607,0.3113,0.265,0.0137,0.2021,0.3113
608,0.3113,0.265,0.0137,0.2044,0.3113
609,0.3113,0.265,0.0138,0.198,0.3113
610,0.3113,0.2651,0.0138,0.189,0.3113
611,0.3113,0.2651,0.0137,0.1923,0.3113
612,0.3113,0.2651,0.0138,0.1988,0.3113
613,0.3113,0.2651,0.0138,0.1947,0.3113
614,0.3113,0.265,0.0139,0.1972,0.3113
615,0.3113,0.2651,0.0138,0.2012,0.3113
616,0.3113,0.2652,0.0138,0.1988,0.3113
617,0.3113,0.2651,0.0138,0.2013,0.3113
618,0.3113,0.265,0.0138,0.1979,0.3113
619,0.3113,0.2651,0.0138,0.1979,0.3113
620,0.3113,0.2651,0.0138,0.193,0.3113
621,0.3113,0.2651,0.0139,0.1955,0.3113
622,0.3113,0.2651,0.0137,0.1939,0.3113
623,0.3113,0.2652,0.0138,0.2012,0.3113
624,0.312,0.2652,0.0138,0.1955,0.312
625,0.312,0.2653,0.0138,0.2045,0.312
626,0.312,0.2653,0.0138,0.2013,0.312
627,0.312,0.2652,0.0138,0.1963,0.312
628,0.312,0.2653,0.0137,0.1898,0.312
629,0.312,0.2653,0.0138,0.2029,0.312
630,0.312,0.2653,0.0137,0.1743,0.312
631,0.312,0.2654,0.0137,0.1939,0.312
632,0.312,0.2653,0.0136,0.193,0.312
633,0.312,0.2653,0.0137,0.2013,0.312
634,0.312,0.2652,0.0137,0.1988,0.312
635,0.312,0.2652,0.0138,0.1996,0.312
636,0.312,0.2653,0.0137,0.2029,0.312
637,0.312,0.2653,0.0137,0.1972,0.312
638,0.312,0.2651,0.0139,0.1988,0.312
639,0.312,0.2652,0.0137,0.1817,0.312
640,0.312,0.2652,0.0137,0.1955,0.312
641,0.312,0.2652,0.0136,0.2021,0.312
642,0.312,0.2649,0.0137,0.2045,0.312
643,0.312,0.2651,0.0137,0.1849,0.312
644,0.312,0.2651,0.0137,0.1939,0.312
645,0.312,0.2651,0.0137,0.1996,0.312
646,0.312,0.2651,0.0138,0.2021,0.312
647,0.312,0.2651,0.0138,0.1996,0.312
648,0.312,0.2651,0.0138,0.2012,0.312
649,0.312,0.2652,0.0137,0.189,0.312
650,0.312,0.2652,0.0137,0.2013,0.312
651,0.312,0.2652,0.0137,0.2004,0.312
652,0.312,0.2652,0.0138,0.2005,0.312
653,0.312,0.2654,0.0137,0.2045,0.312
654,0.312,0.2653,0.0138,0.2021,0.312
655,0.312,0.2654,0.0137,0.1972,0.312
656,0.312,0.2654,0.0137,0.1996,0.312
657,0.312,0.2654,0.0137,0.2021,0.312
658,0.312,0.2654,0.0137,0.1841,0.312
659,0.312,0.2654,0.0136,0.2021,0.312
660,0.312,0.2655,0.0135,0.2012,0.312
661,0.312,0.2655,0.0137,0.2004,0.312
662,0.312,0.2655,0.0136,0.1955,0.312
663,0.312,0.2654,0.0135,0.2037,0.312
664,0.312,0.2654,0.0135,0.1938,0.312
665,0.312,0.2653,0.0134,0.2021,0.312
666,0.312,0.2653,0.0134,0.2061,0.312
667,0.312,0.2653,0.0134,0.198,0.312
668,0.312,0.2653,0.0134,0.2021,0.312
669,0.312,0.2652,0.0136,0.2029,0.312
670,0.312,0.2653,0.0135,0.2021,0.312
671,0.312,0.2654,0.0135,0.1743,0.312
672,0.312,0.2654,0.0136,0.198,0.312
673,0.312,0.2655,0.0136,0.2004,0.312
674,0.312,0.2656,0.0135,0.2012,0.312
675,0.312,0.2655,0.0136,0.1996,0.312
676,0.312,0.2656,0.0136,0.2012,0.312
677,0.312,0.2656,0.0136,0.1963,0.312
678,0.312,0.2656,0.0136,0.2052,0.312
679,0.312,0.2657,0.0136,0.1882,0.312
680,0.312,0.2656,0.0137,0.198,0.312
681,0.312,0.2658,0.0137,0.2061,0.312
682,0.312,0.2658,0.0137,0.1979,0.312
683,0.312,0.2659,0.0136,0.2005,0.312
684,0.312,0.2659,0.0136,0.198,0.312
685,0.312,0.2659,0.0137,0.2021,0.312
686,0.312,0.266,0.0136,0.2094,0.312
687,0.312,0.266,0.0136,0.2012,0.312
688,0.312,0.266,0.0136,0.193,0.312
689,0.312,0.2661,0.0138,0.206,0.312
690,0.312,0.2659,0.0138,0.2037,0.312
691,0.312,0.2661,0.0138,0.1906,0.312
692,0.312,0.2662,0.0138,0.2012,0.312
693,0.312,0.2661,0.0139,0.2021,0.312
694,0.312,0.2662,0.0138,0.1923,0.312
695,0.312,0.2662,0.0139,0.1899,0.312
696,0.312,0.2663,0.0139,0.1972,0.312
697,0.312,0.2662,0.0139,0.2069,0.312
698,0.312,0.2662,0.014,0.2037,0.312
699,0.312,0.2662,0.0139,0.2021,0.312
700,0.312,0.2664,0.0138,0.1907,0.312
701,0.312,0.2662,0.0138,0.1874,0.312
702,0.312,0.2662,0.0137,0.1996,0.312
703,0.312,0.2661,0.0136,0.2044,0.312
704,0.312,0.2661,0.0137,0.2029,0.312
705,0.312,0.2661,0.0136,0.2086,0.312
706,0.312,0.266,0.0137,0.1963,0.312
707,0.312,0.2659,0.0138,0.1988,0.312
708,0.312,0.2661,0.0138,0.1988,0.312
709,0.312,0.2662,0.014,0.1955,0.312
710,0.312,0.2663,0.0139,0.2061,0.312
711,0.312,0.2662,0.0139,0.2004,0.312
712,0.312,0.2662,0.0139,0.2069,0.312
713,0.312,0.2662,0.0139,0.2045,0.312
714,0.312,0.2661,0.014,0.1971,0.312
715,0.312,0.2662,0.014,0.1988,0.312
716,0.312,0.2663,0.0141,0.1963,0.312
717,0.312,0.2663,0.014,0.1955,0.312
718,0.312,0.2663,0.014,0.1866,0.312
719,0.312,0.2664,0.014,0.193,0.312
720,0.312,0.2663,0.014,0.2053,0.312
721,0.312,0.2663,0.0141,0.193,0.312
722,0.312,0.2665,0.014,0.198,0.312
723,0.312,0.2665,0.014,0.1955,0.312
724,0.312,0.2665,0.0141,0.1972,0.312
725,0.312,0.2666,0.0141,0.1971,0.312
726,0.312,0.2665,0.014,0.1915,0.312
727,0.312,0.2667,0.0139,0.2021,0.312
728,0.312,0.2666,0.014,0.1979,0.312
729,0.312,0.2666,0.0141,0.2052,0.312
730,0.312,0.2667,0.014,0.1824,0.312
731,0.312,0.2668,0.014,0.1938,0.312
732,0.312,0.2667,0.014,0.1915,0.312
733,0.312,0.2668,0.0142,0.1955,0.312
734,0.312,0.2666,0.0142,0.1947,0.312
735,0.312,0.2667,0.014,0.1963,0.312
736,0.3128,0.2667,0.014,0.2045,0.3128
737,0.3128,0.2669,0.014,0.198,0.3128
738,0.3128,0.2668,0.0141,0.2021,0.3128
739,0.3128,0.2667,0.0141,0.1964,0.3128
740,0.3128,0.2667,0.0141,0.1955,0.3128
741,0.3128,0.2666,0.0143,0.2029,0.3128
742,0.3136,0.2665,0.0141,0.2021,0.3136
743,0.3136,0.2665,0.0141,0.1955,0.3136
744,0.3136,0.2665,0.0141,0.1947,0.3136
745,0.3136,0.2665,0.014,0.1824,0.3136
746,0.3136,0.2666,0.0139,0.1996,0.3136
747,0.3136,0.2665,0.014,0.2021,0.3136
748,0.3136,0.2665,0.0142,0.2029,0.3136
749,0.3136,0.2665,0.0142,0.2004,0.3136
750,0.3136,0.2665,0.0142,0.1776,0.3136
751,0.3136,0.2667,0.0142,0.2037,0.3136
752,0.3136,0.2667,0.0144,0.2029,0.3136
753,0.3136,0.2669,0.0143,0.2078,0.3136
754,0.3136,0.2668,0.0143,0.1849,0.3136
755,0.3136,0.2669,0.0143,0.1915,0.3136
756,0.3136,0.267,0.0142,0.198,0.3136
757,0.3136,0.2668,0.0142,0.1971,0.3136
758,0.3136,0.2669,0.0141,0.1915,0.3136
759,0.3136,0.2669,0.014,0.1988,0.3136
760,0.3136,0.2668,0.014,0.2077,0.3136
761,0.3136,0.2667,0.0141,0.1955,0.3136
762,0.3136,0.2668,0.014,0.2029,0.3136
763,0.3136,0.2667,0.014,0.1988,0.3136
764,0.3136,0.2668,0.014,0.2052,0.3136
765,0.3136,0.2668,0.0139,0.2119,0.3136
766,0.3136,0.2669,0.014,0.2004,0.3136
767,0.3136,0.267,0.0139,0.2053,0.3136
768,0.3136,0.267,0.0142,0.1996,0.3136
769,0.3136,0.267,0.0142,0.1946,0.3136
770,0.3136,0.267,0.0142,0.2004,0.3136
771,0.3136,0.2669,0.014,0.1915,0.3136
772,0.3136,0.2669,0.0142,0.2021,0.3136
773,0.3136,0.267,0.014,0.1979,0.3136
774,0.3136,0.2669,0.0142,0.1882,0.3136
775,0.3136,0.2669,0.0142,0.2004,0.3136
776,0.3136,0.2669,0.0142,0.2021,0.3136
777,0.3136,0.2669,0.0142,0.1923,0.3136
778,0.3136,0.2669,0.014,0.1971,0.3136
779,0.3136,0.2669,0.0141,0.2012,0.3136
780,0.3136,0.2669,0.014,0.2044,0.3136
781,0.3136,0.267,0.0141,0.1898,0.3136
782,0.3136,0.2671,0.0142,0.1987,0.3136
783,0.3136,0.267,0.0141,0.2029,0.3136
784,0.3136,0.267,0.0141,0.2021,0.3136
785,0.3136,0.2672,0.014,0.1955,0.3136
786,0.3136,0.2671,0.0141,0.2004,0.3136
787,0.3136,0.2671,0.0141,0.1809,0.3136
788,0.3136,0.2671,0.014,0.2021,0.3136
789,0.3136,0.2672,0.014,0.1971,0.3136
790,0.3136,0.2673,0.014,0.1971,0.3136
791,0.3136,0.2673,0.0141,0.1849,0.3136
792,0.3136,0.2674,0.014,0.1874,0.3136
793,0.3136,0.2674,0.0142,0.1955,0.3136
794,0.3136,0.2674,0.0141,0.2078,0.3136
795,0.3136,0.2675,0.0142,0.2021,0.3136
796,0.3136,0.2676,0.0141,0.2078,0.3136
797,0.3136,0.2676,0.0141,0.1938,0.3136
798,0.3136,0.2676,0.0141,0.1938,0.3136
799,0.3136,0.2675,0.0142,0.1988,0.3136
800,0.3136,0.2674,0.0141,0.2013,0.3136
801,0.3136,0.2674,0.014,0.2061,0.3136
802,0.3136,0.2674,0.0142,0.2052,0.3136
803,0.3136,0.2673,0.0141,0.2037,0.3136
804,0.3136,0.2673,0.0142,0.1947,0.3136
805,0.3136,0.2673,0.0142,0.2021,0.3136
806,0.3136,0.2674,0.0142,0.1996,0.3136
807,0.3144,0.2674,0.0143,0.2037,0.3144
808,0.3144,0.2675,0.0142,0.2013,0.3144
809,0.3144,0.2674,0.0142,0.2085,0.3144
810,0.3144,0.2673,0.0143,0.1915,0.3144
811,0.3144,0.2673,0.0142,0.2021,0.3144
812,0.3144,0.2674,0.0142,0.1866,0.3144
813,0.3144,0.2674,0.0143,0.2045,0.3144
814,0.3144,0.2675,0.0143,0.198,0.3144
815,0.3144,0.2675,0.0143,0.1955,0.3144
816,0.3144,0.2675,0.0143,0.1915,0.3144
817,0.3144,0.2675,0.0142,0.2029,0.3144
818,0.3144,0.2675,0.0143,0.198,0.3144
819,0.3144,0.2676,0.0141,0.1971,0.3144
820,0.3144,0.2676,0.0142,0.1971,0.3144
821,0.3144,0.2676,0.0143,0.1988,0.3144
822,0.3144,0.2677,0.0142,0.2012,0.3144
823,0.3144,0.2677,0.0142,0.2077,0.3144
824,0.3144,0.2678,0.0142,0.1841,0.3144
825,0.3144,0.2678,0.014,0.2085,0.3144
826,0.3144,0.2677,0.0143,0.1833,0.3144
827,0.3144,0.2676,0.0143,0.1768,0.3144
828,0.3144,0.2678,0.0141,0.1963,0.3144
829,0.3144,0.2678,0.0141,0.2004,0.3144
830,0.3144,0.2679,0.0141,0.1988,0.3144
831,0.3144,0.2678,0.0142,0.2053,0.3144
832,0.3144,0.268,0.0141,0.1915,0.3144
833,0.3144,0.2679,0.0143,0.2045,0.3144
834,0.3144,0.2679,0.0141,0.2044,0.3144
835,0.3144,0.2679,0.0142,0.2045,0.3144
836,0.3144,0.2679,0.0143,0.1963,0.3144
837,0.3144,0.2678,0.0142,0.2037,0.3144
838,0.3144,0.2678,0.0143,0.2012,0.3144
839,0.3144,0.2678,0.0143,0.2012,0.3144
840,0.3144,0.2678,0.0143,0.2029,0.3144
841,0.3144,0.2678,0.0143,0.1963,0.3144
842,0.3144,0.2678,0.0144,0.1947,0.3144
843,0.3144,0.2678,0.0144,0.1996,0.3144
844,0.3144,0.2677,0.0145,0.198,0.3144
845,0.3144,0.2678,0.0144,0.1988,0.3144
846,0.3144,0.2679,0.0144,0.202,0.3144
847,0.3144,0.2678,0.0145,0.1946,0.3144
848,0.3144,0.2679,0.0144,0.2044,0.3144
849,0.3144,0.2679,0.0145,0.2037,0.3144
850,0.3144,0.268,0.0143,0.2061,0.3144
851,0.3169,0.2679,0.0144,0.2012,0.3169
852,0.3169,0.2679,0.0144,0.1996,0.3169
853,0.3169,0.2679,0.0143,0.2037,0.3169
854,0.3169,0.2678,0.0144,0.2013,0.3169
855,0.3169,0.2678,0.0143,0.2085,0.3169
856,0.3169,0.268,0.0143,0.198,0.3169
857,0.3169,0.2681,0.0142,0.2053,0.3169
858,0.3169,0.2679,0.0143,0.2037,0.3169
859,0.3169,0.2679,0.0142,0.1906,0.3169
860,0.3169,0.2678,0.0144,0.2077,0.3169
861,0.3169,0.2678,0.0143,0.2029,0.3169
862,0.3169,0.2679,0.0142,0.1988,0.3169
863,0.3169,0.2679,0.0143,0.2085,0.3169
864,0.3169,0.268,0.0143,0.1907,0.3169
865,0.3169,0.268,0.0143,0.2044,0.3169
866,0.3169,0.268,0.0142,0.2077,0.3169
867,0.3169,0.2678,0.0143,0.2053,0.3169
868,0.3169,0.2679,0.0143,0.2077,0.3169
869,0.3169,0.2678,0.0143,0.1972,0.3169
870,0.3169,0.2679,0.0142,0.2077,0.3169
871,0.3169,0.2679,0.0144,0.2085,0.3169
872,0.3169,0.2679,0.0143,0.2069,0.3169
873,0.3169,0.2679,0.0142,0.198,0.3169
874,0.3169,0.2679,0.0142,0.1865,0.3169
875,0.3169,0.2677,0.0142,0.2029,0.3169
876,0.3169,0.2677,0.0143,0.1915,0.3169
877,0.3169,0.2677,0.0143,0.2045,0.3169
878,0.3169,0.2679,0.0142,0.2052,0.3169
879,0.3169,0.268,0.0141,0.2086,0.3169
880,0.3169,0.268,0.0142,0.2086,0.3169
881,0.3169,0.2679,0.0142,0.2021,0.3169
882,0.3169,0.2681,0.0141,0.2061,0.3169
883,0.3169,0.2681,0.0141,0.2045,0.3169
884,0.3169,0.2682,0.014,0.2012,0.3169
885,0.3169,0.268,0.0142,0.1996,0.3169
886,0.3169,0.2681,0.0141,0.1988,0.3169
887,0.3169,0.2682,0.0142,0.2053,0.3169
888,0.3169,0.2682,0.0142,0.2069,0.3169
889,0.3169,0.2683,0.0141,0.2012,0.3169
890,0.3169,0.2683,0.0142,0.2044,0.3169
891,0.3169,0.2684,0.0142,0.2012,0.3169
892,0.3169,0.2683,0.0142,0.2004,0.3169
893,0.3169,0.2683,0.0144,0.1988,0.3169
894,0.3169,0.2684,0.0141,0.2118,0.3169
895,0.3169,0.2684,0.0141,0.2037,0.3169
896,0.3169,0.2685,0.0141,0.211,0.3169
897,0.3169,0.2685,0.0142,0.1955,0.3169
898,0.3169,0.2684,0.0143,0.2037,0.3169
899,0.3169,0.2684,0.0143,0.2102,0.3169
900,0.3169,0.2684,0.0144,0.2118,0.3169
901,0.3169,0.2684,0.0143,0.2111,0.3169
902,0.3169,0.2683,0.0144,0.2029,0.3169
903,0.3169,0.2683,0.0143,0.2053,0.3169
904,0.3169,0.2683,0.0143,0.2085,0.3169
905,0.3169,0.2684,0.0144,0.1946,0.3169
906,0.3169,0.2685,0.0144,0.1963,0.3169
907,0.3169,0.2685,0.0145,0.1923,0.3169
908,0.3169,0.2684,0.0144,0.207,0.3169
909,0.3169,0.2685,0.0143,0.2037,0.3169
910,0.3169,0.2685,0.0144,0.2077,0.3169
911,0.3169,0.2684,0.0144,0.2061,0.3169
912,0.3169,0.2684,0.0144,0.2021,0.3169
913,0.3169,0.2684,0.0145,0.2044,0.3169
914,0.3169,0.2684,0.0144,0.2037,0.3169
915,0.3169,0.2684,0.0144,0.2037,0.3169
916,0.3169,0.2684,0.0145,0.1996,0.3169
917,0.3169,0.2682,0.0145,0.2004,0.3169
918,0.3169,0.2682,0.0146,0.2126,0.3169
919,0.3169,0.2682,0.0146,0.1955,0.3169
920,0.3169,0.2682,0.0146,0.1971,0.3169
921,0.3169,0.2683,0.0145,0.2044,0.3169
922,0.3169,0.2684,0.0145,0.1947,0.3169
923,0.3169,0.2683,0.0147,0.1832,0.3169
924,0.3169,0.2682,0.0147,0.1971,0.3169
925,0.3169,0.2682,0.0146,0.2061,0.3169
926,0.3169,0.2682,0.0146,0.2021,0.3169
927,0.3169,0.2682,0.0147,0.2013,0.3169
928,0.3169,0.2682,0.0146,0.2021,0.3169
929,0.3169,0.2683,0.0146,0.2102,0.3169
930,0.3169,0.2683,0.0145,0.1972,0.3169
931,0.3169,0.2684,0.0145,0.2044,0.3169
932,0.3169,0.2683,0.0145,0.198,0.3169
933,0.3201,0.2682,0.0146,0.2069,0.3201
934,0.3201,0.2682,0.0145,0.2045,0.3201
935,0.3201,0.2682,0.0146,0.1923,0.3201
936,0.3201,0.268,0.0146,0.2013,0.3201
937,0.3201,0.2682,0.0146,0.2021,0.3201
938,0.3201,0.2683,0.0145,0.2053,0.3201
939,0.3201,0.2682,0.0145,0.2045,0.3201
940,0.3201,0.2681,0.0145,0.2053,0.3201
941,0.3201,0.2683,0.0145,0.2094,0.3201
942,0.3201,0.2683,0.0145,0.2021,0.3201
943,0.3201,0.2683,0.0146,0.1971,0.3201
944,0.3201,0.2684,0.0147,0.2069,0.3201
945,0.3201,0.2685,0.0146,0.2021,0.3201
946,0.3201,0.2685,0.0146,0.2021,0.3201
947,0.3201,0.2686,0.0145,0.1882,0.3201
948,0.3201,0.2685,0.0146,0.1947,0.3201
949,0.3201,0.2685,0.0146,0.2004,0.3201
950,0.3201,0.2685,0.0145,0.2119,0.3201
951,0.3201,0.2685,0.0145,0.1963,0.3201
952,0.3201,0.2684,0.0147,0.1963,0.3201
953,0.3201,0.2684,0.0146,0.2094,0.3201
954,0.3201,0.2683,0.0146,0.2045,0.3201
955,0.3201,0.2683,0.0145,0.2061,0.3201
956,0.3201,0.2684,0.0145,0.2037,0.3201
957,0.3201,0.2684,0.0145,0.2044,0.3201
958,0.3201,0.2684,0.0144,0.2044,0.3201
959,0.3201,0.2683,0.0145,0.2053,0.3201
960,0.3201,0.2684,0.0143,0.2119,0.3201
961,0.3201,0.2685,0.0144,0.2044,0.3201
962,0.3201,0.2685,0.0143,0.2127,0.3201
963,0.3201,0.2684,0.0144,0.2093,0.3201
964,0.3201,0.2684,0.0144,0.1972,0.3201
965,0.3201,0.2685,0.0145,0.2013,0.3201
966,0.3201,0.2685,0.0145,0.198,0.3201
967,0.3201,0.2685,0.0144,0.2052,0.3201
968,0.3201,0.2686,0.0145,0.2094,0.3201
969,0.3201,0.2686,0.0145,0.1939,0.3201
970,0.3201,0.2685,0.0145,0.2061,0.3201
971,0.3201,0.2685,0.0145,0.2069,0.3201
972,0.3201,0.2685,0.0147,0.1988,0.3201
973,0.3201,0.2685,0.0148,0.2029,0.3201
974,0.3201,0.2684,0.0148,0.2029,0.3201
975,0.3201,0.2686,0.0149,0.2021,0.3201
976,0.3201,0.2685,0.0149,0.1938,0.3201
977,0.3201,0.2686,0.0147,0.2004,0.3201
978,0.3201,0.2686,0.0146,0.2069,0.3201
979,0.3201,0.2687,0.0146,0.2037,0.3201
980,0.3201,0.2687,0.0145,0.2005,0.3201
981,0.3201,0.2686,0.0146,0.2052,0.3201
982,0.3201,0.2684,0.0146,0.2085,0.3201
983,0.3201,0.2684,0.0146,0.2021,0.3201
984,0.3201,0.2684,0.0146,0.198,0.3201
985,0.3201,0.2685,0.0147,0.198,0.3201
986,0.3201,0.2686,0.0147,0.2086,0.3201
987,0.3201,0.2686,0.0148,0.2029,0.3201
988,0.3201,0.2686,0.0148,0.2029,0.3201
989,0.3201,0.2686,0.0147,0.2069,0.3201
990,0.3201,0.2686,0.0148,0.2021,0.3201
991,0.3201,0.2686,0.0149,0.2044,0.3201
992,0.3201,0.2687,0.0146,0.2094,0.3201
993,0.3201,0.2687,0.0146,0.2102,0.3201
994,0.3201,0.2688,0.0147,0.1915,0.3201
995,0.3201,0.2689,0.0148,0.2029,0.3201
996,0.3201,0.2689,0.0148,0.211,0.3201
997,0.3201,0.2689,0.0148,0.2102,0.3201
998,0.3201,0.2691,0.0148,0.2102,0.3201
999,0.3201,0.2693,0.0148,0.2053,0.3201
1000,0.3201,0.2693,0.0146,0.2094,0.3201
