Generation,Best,Mean,Std,Min,Max
535,0.3438,0.285,0.0132,0.2313,0.3438
536,0.3438,0.2851,0.0132,0.2199,0.3438
537,0.3438,0.2852,0.013,0.233,0.3438
538,0.3438,0.2852,0.0132,0.2289,0.3438
539,0.3438,0.2853,0.0132,0.2306,0.3438
540,0.3438,0.2852,0.0132,0.2297,0.3438
541,0.3438,0.2852,0.013,0.2306,0.3438
542,0.3438,0.2851,0.0131,0.2273,0.3438
543,0.3438,0.2851,0.0131,0.2265,0.3438
544,0.3438,0.2853,0.0131,0.2256,0.3438
545,0.3438,0.2854,0.013,0.2249,0.3438
546,0.3438,0.2854,0.0131,0.2306,0.3438
547,0.3438,0.2853,0.0132,0.2248,0.3438
548,0.3438,0.2853,0.0132,0.2241,0.3438
549,0.3438,0.2854,0.0131,0.2281,0.3438
550,0.3438,0.2853,0.0131,0.228,0.3438
551,0.3438,0.2852,0.0132,0.2256,0.3438
552,0.3438,0.2852,0.0133,0.2249,0.3438
553,0.3438,0.2852,0.0133,0.2281,0.3438
554,0.3438,0.2854,0.0133,0.2232,0.3438
555,0.3438,0.2854,0.0132,0.2331,0.3438
556,0.3438,0.2854,0.0132,0.2297,0.3438
557,0.3438,0.2853,0.0133,0.2314,0.3438
558,0.3438,0.2853,0.0133,0.2256,0.3438
559,0.3438,0.2852,0.0134,0.2297,0.3438
560,0.3438,0.2852,0.0134,0.2305,0.3438
561,0.3438,0.2853,0.0132,0.2207,0.3438
562,0.3438,0.2854,0.0131,0.2272,0.3438
563,0.3438,0.2855,0.0129,0.2306,0.3438
564,0.3438,0.2852,0.0131,0.2273,0.3438
565,0.3438,0.2853,0.0131,0.2306,0.3438
566,0.3438,0.2853,0.0132,0.2289,0.3438
567,0.3438,0.2853,0.0132,0.2355,0.3438
568,0.3438,0.2854,0.013,0.215,0.3438
569,0.3438,0.2855,0.0131,0.2297,0.3438
570,0.3438,0.2855,0.0131,0.2305,0.3438
571,0.3438,0.2855,0.0132,0.2249,0.3438
572,0.3438,0.2855,0.0131,0.2305,0.3438
573,0.3438,0.2854,0.0132,0.2256,0.3438
574,0.3438,0.2853,0.0133,0.2298,0.3438
575,0.3438,0.2853,0.0132,0.2256,0.3438
576,0.3438,0.2854,0.0132,0.2272,0.3438
577,0.3438,0.2855,0.0133,0.2167,0.3438
578,0.3438,0.2855,0.0133,0.2265,0.3438
579,0.3438,0.2853,0.0133,0.2256,0.3438
580,0.3438,0.2854,0.0132,0.2256,0.3438
581,0.3438,0.2853,0.0132,0.2264,0.3438
582,0.3438,0.2854,0.0132,0.2273,0.3438
583,0.3438,0.2854,0.0132,0.2216,0.3438
584,0.3438,0.2854,0.0132,0.2273,0.3438
585,0.3438,0.2853,0.0133,0.2281,0.3438
586,0.3438,0.2854,0.0134,0.2208,0.3438
587,0.3438,0.2855,0.0134,0.2305,0.3438
588,0.3438,0.2854,0.0133,0.211,0.3438
589,0.3438,0.2855,0.0132,0.2216,0.3438
590,0.3438,0.2856,0.0132,0.215,0.3438
591,0.3438,0.2855,0.0132,0.2313,0.3438
592,0.3438,0.2856,0.0132,0.2289,0.3438
593,0.3438,0.2856,0.0132,0.2289,0.3438
594,0.3438,0.2856,0.013,0.228,0.3438
595,0.3438,0.2858,0.0129,0.2272,0.3438
596,0.3438,0.2857,0.013,0.2289,0.3438
597,0.3438,0.2858,0.0131,0.2151,0.3438
598,0.3438,0.2858,0.013,0.2264,0.3438
599,0.3438,0.2858,0.0131,0.2241,0.3438
600,0.3438,0.2858,0.0131,0.2272,0.3438
601,0.3438,0.2858,0.0132,0.2281,0.3438
602,0.3438,0.2858,0.0131,0.2322,0.3438
603,0.3438,0.2858,0.0131,0.2273,0.3438
604,0.3438,0.2857,0.0132,0.2314,0.3438
605,0.3438,0.2858,0.0131,0.2297,0.3438
606,0.3438,0.2858,0.0131,0.229,0.3438
607,0.3438,0.2859,0.0131,0.2322,0.3438
608,0.3438,0.2858,0.0132,0.2208,0.3438
609,0.3438,0.286,0.0132,0.2265,0.3438
610,0.3438,0.286,0.0131,0.2249,0.3438
611,0.3438,0.2861,0.0133,0.2306,0.3438
612,0.3438,0.2863,0.0132,0.2272,0.3438
613,0.3438,0.2861,0.0134,0.2175,0.3438
614,0.3438,0.2862,0.0133,0.2199,0.3438
615,0.3438,0.2863,0.0132,0.2281,0.3438
616,0.3438,0.2863,0.0133,0.2264,0.3438
617,0.3438,0.2863,0.0134,0.2305,0.3438
618,0.3438,0.2863,0.0133,0.2305,0.3438
619,0.3438,0.2865,0.0133,0.2297,0.3438
620,0.3438,0.2865,0.0133,0.2273,0.3438
621,0.3438,0.2865,0.0132,0.2322,0.3438
622,0.3438,0.2865,0.0131,0.2306,0.3438
623,0.3438,0.2866,0.013,0.2314,0.3438
624,0.3438,0.2866,0.0131,0.2281,0.3438
625,0.3438,0.2865,0.013,0.2281,0.3438
626,0.3438,0.2866,0.0131,0.2241,0.3438
627,0.3438,0.2866,0.0131,0.2321,0.3438
628,0.3438,0.2866,0.0131,0.2249,0.3438
629,0.3438,0.2866,0.0131,0.2249,0.3438
630,0.3438,0.2866,0.0132,0.2322,0.3438
631,0.3438,0.2867,0.0132,0.233,0.3438
632,0.3438,0.2867,0.013,0.2249,0.3438
633,0.3438,0.2866,0.0131,0.2297,0.3438
634,0.3438,0.2866,0.0132,0.2208,0.3438
635,0.3438,0.2865,0.0131,0.2159,0.3438
636,0.3438,0.2865,0.013,0.2347,0.3438
637,0.3438,0.2864,0.0133,0.2289,0.3438
638,0.3438,0.2864,0.0132,0.2281,0.3438
639,0.3438,0.2864,0.0133,0.2249,0.3438
640,0.3438,0.2864,0.0132,0.2289,0.3438
641,0.3438,0.2864,0.0133,0.2281,0.3438
642,0.3438,0.2865,0.0132,0.2289,0.3438
643,0.3438,0.2865,0.0132,0.2338,0.3438
644,0.3438,0.2865,0.0132,0.2249,0.3438
645,0.3438,0.2865,0.0132,0.2289,0.3438
646,0.3438,0.2865,0.0132,0.2273,0.3438
647,0.3438,0.2866,0.0133,0.2175,0.3438
648,0.3438,0.2867,0.0132,0.2289,0.3438
649,0.3438,0.2865,0.0132,0.2265,0.3438
650,0.3438,0.2866,0.0131,0.2224,0.3438
651,0.3438,0.2865,0.0132,0.2298,0.3438
652,0.3438,0.2867,0.0131,0.2272,0.3438
653,0.3438,0.2867,0.0132,0.2289,0.3438
654,0.3438,0.2866,0.0132,0.2289,0.3438
655,0.3438,0.2867,0.0131,0.2289,0.3438
656,0.3438,0.2866,0.0131,0.2264,0.3438
657,0.3438,0.2867,0.0132,0.2249,0.3438
658,0.3438,0.2868,0.0132,0.2248,0.3438
659,0.3438,0.2867,0.0132,0.2273,0.3438
660,0.3438,0.2867,0.0132,0.2249,0.3438
661,0.3438,0.2866,0.0133,0.2273,0.3438
662,0.3438,0.2867,0.0132,0.2305,0.3438
663,0.3438,0.2867,0.0132,0.2265,0.3438
664,0.3438,0.2867,0.0133,0.2191,0.3438
665,0.3438,0.2866,0.0133,0.2233,0.3438
666,0.3438,0.2865,0.0133,0.2232,0.3438
667,0.3438,0.2866,0.0133,0.2297,0.3438
668,0.3438,0.2866,0.0133,0.2281,0.3438
669,0.3438,0.2866,0.0133,0.2305,0.3438
670,0.3438,0.2866,0.0133,0.2281,0.3438
671,0.3438,0.2864,0.0133,0.2264,0.3438
672,0.3438,0.2865,0.0133,0.2216,0.3438
673,0.3438,0.2865,0.0133,0.2314,0.3438
674,0.3438,0.2866,0.0134,0.2289,0.3438
675,0.3438,0.2867,0.0134,0.2281,0.3438
676,0.3438,0.2866,0.0135,0.2225,0.3438
677,0.3438,0.2867,0.0134,0.2249,0.3438
678,0.3438,0.2867,0.0135,0.2241,0.3438
679,0.3438,0.2867,0.0134,0.2264,0.3438
680,0.3438,0.2868,0.0134,0.2183,0.3438
681,0.3438,0.2867,0.0135,0.233,0.3438
682,0.3438,0.2867,0.0134,0.2338,0.3438
683,0.3438,0.2866,0.0134,0.2289,0.3438
684,0.3438,0.2865,0.0134,0.2338,0.3438
685,0.3438,0.2864,0.0134,0.2289,0.3438
686,0.3438,0.2865,0.0133,0.2289,0.3438
687,0.3438,0.2865,0.0133,0.2322,0.3438
688,0.3438,0.2865,0.0134,0.2306,0.3438
689,0.3438,0.2865,0.0135,0.2241,0.3438
690,0.3438,0.2866,0.0134,0.2264,0.3438
691,0.3438,0.2866,0.0135,0.2264,0.3438
692,0.3438,0.2866,0.0134,0.2314,0.3438
693,0.3438,0.2867,0.0135,0.2241,0.3438
694,0.3438,0.2867,0.0135,0.2306,0.3438
695,0.3438,0.2868,0.0135,0.233,0.3438
696,0.3438,0.2868,0.0134,0.2224,0.3438
697,0.3438,0.2868,0.0134,0.2305,0.3438
698,0.3438,0.2868,0.0134,0.2207,0.3438
699,0.3438,0.2867,0.0135,0.2289,0.3438
700,0.3438,0.2867,0.0135,0.2232,0.3438
701,0.3438,0.2867,0.0135,0.2249,0.3438
702,0.3438,0.2867,0.0135,0.2289,0.3438
703,0.3438,0.2867,0.0133,0.2305,0.3438
704,0.3438,0.2867,0.0134,0.224,0.3438
705,0.3438,0.2867,0.0133,0.2281,0.3438
706,0.3438,0.2868,0.0134,0.2281,0.3438
707,0.3438,0.2868,0.0134,0.2281,0.3438
708,0.3438,0.2867,0.0134,0.233,0.3438
709,0.3438,0.287,0.0134,0.2256,0.3438
710,0.3438,0.2869,0.0134,0.2314,0.3438
711,0.3438,0.2871,0.0133,0.2272,0.3438
712,0.3438,0.2872,0.0133,0.2272,0.3438
713,0.3438,0.2872,0.0132,0.2322,0.3438
714,0.3438,0.2872,0.0134,0.2264,0.3438
715,0.3438,0.2872,0.0134,0.2339,0.3438
716,0.3438,0.2872,0.0134,0.2281,0.3438
717,0.3438,0.2873,0.0133,0.2208,0.3438
718,0.3438,0.2873,0.0133,0.2289,0.3438
719,0.3438,0.2873,0.0132,0.2305,0.3438
720,0.3438,0.2873,0.0132,0.2314,0.3438
721,0.3438,0.2871,0.0131,0.2322,0.3438
722,0.3438,0.2871,0.013,0.22,0.3438
723,0.3438,0.287,0.0133,0.2272,0.3438
724,0.3438,0.287,0.0133,0.2289,0.3438
725,0.3438,0.287,0.0134,0.2298,0.3438
726,0.3438,0.2871,0.0133,0.2322,0.3438
727,0.3438,0.2872,0.0133,0.2273,0.3438
728,0.3438,0.2873,0.0133,0.2224,0.3438
729,0.3438,0.2873,0.0132,0.2297,0.3438
730,0.3438,0.2873,0.0132,0.2289,0.3438
731,0.3438,0.2871,0.0131,0.2355,0.3438
732,0.3438,0.2872,0.0132,0.2347,0.3438
733,0.3438,0.2873,0.0131,0.2322,0.3438
734,0.3438,0.2872,0.0132,0.2281,0.3438
735,0.3438,0.2872,0.0132,0.2273,0.3438
736,0.3438,0.2874,0.0131,0.2289,0.3438
737,0.3438,0.2873,0.0132,0.2249,0.3438
738,0.3438,0.2873,0.0133,0.2256,0.3438
739,0.3438,0.2875,0.0131,0.233,0.3438
740,0.3438,0.2874,0.0131,0.2306,0.3438
741,0.3438,0.2873,0.0132,0.229,0.3438
742,0.3438,0.2871,0.0131,0.2313,0.3438
743,0.3438,0.2871,0.0131,0.2167,0.3438
744,0.3438,0.2871,0.013,0.2249,0.3438
745,0.3438,0.2872,0.013,0.2192,0.3438
746,0.3438,0.2872,0.0131,0.2306,0.3438
747,0.3438,0.2873,0.0131,0.2281,0.3438
748,0.3438,0.2873,0.0132,0.2273,0.3438
749,0.3438,0.2873,0.0132,0.233,0.3438
750,0.3438,0.2872,0.0133,0.2233,0.3438
751,0.3438,0.2873,0.0132,0.2241,0.3438
752,0.3438,0.2875,0.0133,0.2265,0.3438
753,0.3438,0.2875,0.0134,0.2208,0.3438
754,0.3438,0.2875,0.0135,0.2314,0.3438
755,0.3438,0.2874,0.0133,0.2289,0.3438
756,0.3438,0.2873,0.0132,0.2378,0.3438
757,0.3438,0.2872,0.0135,0.2264,0.3438
758,0.3438,0.2873,0.0134,0.2281,0.3438
759,0.3438,0.2875,0.0133,0.2322,0.3438
760,0.3438,0.2874,0.0135,0.2273,0.3438
761,0.3438,0.2875,0.0134,0.2249,0.3438
762,0.3438,0.2875,0.0134,0.2135,0.3438
763,0.3438,0.2875,0.0134,0.2305,0.3438
764,0.3438,0.2876,0.0134,0.2199,0.3438
765,0.3438,0.2876,0.0135,0.2322,0.3438
766,0.3438,0.2876,0.0133,0.2281,0.3438
767,0.3438,0.2874,0.0134,0.2232,0.3438
768,0.3438,0.2875,0.0133,0.2289,0.3438
769,0.3438,0.2875,0.0134,0.2314,0.3438
770,0.3438,0.2875,0.0134,0.2305,0.3438
771,0.3438,0.2875,0.0134,0.2216,0.3438
772,0.3438,0.2875,0.0133,0.2216,0.3438
773,0.3438,0.2875,0.0134,0.224,0.3438
774,0.3438,0.2876,0.0133,0.2305,0.3438
775,0.3438,0.2876,0.0134,0.2297,0.3438
776,0.3438,0.2875,0.0133,0.2224,0.3438
777,0.3438,0.2875,0.0131,0.2281,0.3438
778,0.3438,0.2875,0.0132,0.2241,0.3438
779,0.3438,0.2874,0.0133,0.2225,0.3438
780,0.3438,0.2875,0.0133,0.2281,0.3438
781,0.3438,0.2876,0.0133,0.2216,0.3438
782,0.3438,0.2876,0.0133,0.2175,0.3438
783,0.3438,0.2876,0.0132,0.2306,0.3438
784,0.347,0.2876,0.0133,0.2241,0.347
785,0.347,0.2876,0.0133,0.2233,0.347
786,0.347,0.2876,0.0133,0.2256,0.347
787,0.347,0.2877,0.0133,0.2297,0.347
788,0.347,0.2877,0.0133,0.2241,0.347
789,0.347,0.2876,0.0134,0.2216,0.347
790,0.347,0.2877,0.0134,0.2265,0.347
791,0.347,0.2878,0.0135,0.2249,0.347
792,0.347,0.2878,0.0134,0.2281,0.347
793,0.347,0.2878,0.0135,0.2241,0.347
794,0.347,0.2876,0.0136,0.2314,0.347
795,0.347,0.2876,0.0136,0.2249,0.347
796,0.347,0.2876,0.0136,0.2273,0.347
797,0.347,0.2876,0.0135,0.2273,0.347
798,0.347,0.2875,0.0135,0.2289,0.347
799,0.347,0.2874,0.0136,0.2281,0.347
800,0.347,0.2875,0.0135,0.2207,0.347
801,0.347,0.2875,0.0134,0.2322,0.347
802,0.347,0.2874,0.0135,0.2346,0.347
803,0.347,0.2874,0.0135,0.2281,0.347
804,0.347,0.2874,0.0135,0.2273,0.347
805,0.347,0.2874,0.0135,0.2216,0.347
806,0.347,0.2875,0.0135,0.2322,0.347
807,0.347,0.2874,0.0136,0.2297,0.347
808,0.347,0.2877,0.0134,0.2314,0.347
809,0.347,0.2877,0.0136,0.2273,0.347
810,0.347,0.2877,0.0136,0.2306,0.347
811,0.347,0.2877,0.0135,0.2306,0.347
812,0.347,0.2878,0.0133,0.2322,0.347
813,0.347,0.2877,0.0135,0.2264,0.347
814,0.347,0.2878,0.0136,0.2314,0.347
815,0.347,0.2879,0.0135,0.2232,0.347
816,0.347,0.2879,0.0135,0.2297,0.347
817,0.347,0.2879,0.0136,0.2216,0.347
818,0.347,0.2878,0.0135,0.2249,0.347
819,0.347,0.2878,0.0136,0.2273,0.347
820,0.347,0.2878,0.0136,0.2232,0.347
821,0.347,0.2877,0.0136,0.2338,0.347
822,0.347,0.2877,0.0135,0.2272,0.347
823,0.347,0.2877,0.0136,0.2306,0.347
824,0.347,0.2877,0.0136,0.224,0.347
825,0.347,0.2876,0.0137,0.2298,0.347
826,0.347,0.2877,0.0135,0.2265,0.347
827,0.347,0.2876,0.0137,0.2257,0.347
828,0.347,0.2875,0.0137,0.2289,0.347
829,0.347,0.2875,0.0137,0.2305,0.347
830,0.347,0.2876,0.0137,0.2199,0.347
831,0.347,0.2877,0.0135,0.2355,0.347
832,0.347,0.2877,0.0135,0.2314,0.347
833,0.347,0.2875,0.0135,0.233,0.347
834,0.347,0.2874,0.0135,0.2297,0.347
835,0.347,0.2875,0.0134,0.2134,0.347
836,0.347,0.2874,0.0135,0.2306,0.347
837,0.347,0.2873,0.0135,0.233,0.347
838,0.347,0.2874,0.0135,0.2289,0.347
839,0.347,0.2875,0.0136,0.2281,0.347
840,0.347,0.2875,0.0135,0.2232,0.347
841,0.347,0.2875,0.0135,0.2314,0.347
842,0.347,0.2876,0.0134,0.2281,0.347
843,0.347,0.2875,0.0134,0.2256,0.347
844,0.347,0.2875,0.0134,0.2272,0.347
845,0.347,0.2875,0.0134,0.2289,0.347
846,0.347,0.2874,0.0134,0.2306,0.347
847,0.347,0.2874,0.0135,0.2273,0.347
848,0.347,0.2874,0.0136,0.2281,0.347
849,0.347,0.2875,0.0135,0.2281,0.347
850,0.347,0.2876,0.0136,0.2298,0.347
851,0.347,0.2876,0.0136,0.2233,0.347
852,0.347,0.2876,0.0136,0.2305,0.347
853,0.347,0.2877,0.0135,0.2241,0.347
854,0.347,0.2879,0.0136,0.2273,0.347
855,0.347,0.2879,0.0135,0.2241,0.347
856,0.347,0.2879,0.0135,0.2281,0.347
857,0.347,0.2878,0.0134,0.2355,0.347
858,0.347,0.2877,0.0135,0.2313,0.347
859,0.347,0.2877,0.0135,0.2281,0.347
860,0.347,0.2878,0.0134,0.2322,0.347
861,0.347,0.2879,0.0135,0.2289,0.347
862,0.347,0.2878,0.0136,0.2306,0.347
863,0.347,0.2878,0.0136,0.2224,0.347
864,0.347,0.2879,0.0136,0.2306,0.347
865,0.347,0.2879,0.0135,0.2192,0.347
866,0.347,0.2878,0.0135,0.2272,0.347
867,0.347,0.2879,0.0135,0.2241,0.347
868,0.347,0.2879,0.0136,0.2297,0.347
869,0.347,0.2879,0.0135,0.2314,0.347
870,0.347,0.288,0.0135,0.2208,0.347
871,0.347,0.288,0.0135,0.2322,0.347
872,0.347,0.2881,0.0133,0.2257,0.347
873,0.347,0.2881,0.0134,0.2241,0.347
874,0.347,0.2881,0.0135,0.2249,0.347
875,0.347,0.2881,0.0133,0.2289,0.347
876,0.347,0.2879,0.0134,0.2281,0.347
877,0.347,0.288,0.0134,0.2297,0.347
878,0.347,0.2879,0.0135,0.2191,0.347
879,0.347,0.288,0.0135,0.2233,0.347
880,0.347,0.288,0.0136,0.2297,0.347
881,0.347,0.288,0.0136,0.2273,0.347
882,0.347,0.2881,0.0135,0.2233,0.347
883,0.347,0.288,0.0136,0.2273,0.347
884,0.347,0.2879,0.0136,0.2313,0.347
885,0.347,0.2879,0.0138,0.2289,0.347
886,0.347,0.2879,0.0136,0.2289,0.347
887,0.347,0.2879,0.0135,0.2224,0.347
888,0.347,0.2879,0.0135,0.2305,0.347
889,0.347,0.2878,0.0136,0.2314,0.347
890,0.347,0.2878,0.0135,0.2256,0.347
891,0.347,0.2878,0.0135,0.2289,0.347
892,0.347,0.2878,0.0134,0.233,0.347
893,0.347,0.2879,0.0133,0.2208,0.347
894,0.347,0.2878,0.0134,0.2281,0.347
895,0.347,0.2879,0.0134,0.2241,0.347
896,0.347,0.288,0.0133,0.2208,0.347
897,0.347,0.2879,0.0134,0.2192,0.347
898,0.347,0.288,0.0134,0.2248,0.347
899,0.347,0.2879,0.0133,0.228,0.347
900,0.347,0.288,0.0134,0.2281,0.347
901,0.347,0.288,0.0133,0.2355,0.347
902,0.347,0.2878,0.0134,0.2215,0.347
903,0.347,0.2879,0.0134,0.2281,0.347
904,0.347,0.2879,0.0134,0.2249,0.347
905,0.347,0.2879,0.0134,0.2322,0.347
906,0.347,0.2879,0.0135,0.2256,0.347
907,0.347,0.2878,0.0134,0.2273,0.347
908,0.347,0.2879,0.0134,0.2363,0.347
909,0.347,0.2878,0.0134,0.2233,0.347
910,0.347,0.2879,0.0133,0.2241,0.347
911,0.347,0.2878,0.0134,0.2249,0.347
912,0.347,0.2879,0.0133,0.2241,0.347
913,0.347,0.2878,0.0133,0.2306,0.347
914,0.347,0.2879,0.0133,0.2224,0.347
915,0.347,0.288,0.0135,0.2233,0.347
916,0.347,0.2879,0.0133,0.2297,0.347
917,0.347,0.288,0.0133,0.2233,0.347
918,0.347,0.288,0.0133,0.22,0.347
919,0.347,0.2879,0.0132,0.2314,0.347
920,0.347,0.2881,0.0131,0.2183,0.347
921,0.347,0.288,0.0131,0.2305,0.347
922,0.347,0.288,0.0133,0.2191,0.347
923,0.347,0.2879,0.0132,0.2265,0.347
924,0.347,0.2878,0.0132,0.2264,0.347
925,0.347,0.2879,0.0131,0.2314,0.347
926,0.347,0.288,0.0131,0.228,0.347
927,0.347,0.288,0.0131,0.229,0.347
928,0.347,0.288,0.013,0.2338,0.347
929,0.347,0.288,0.0131,0.2339,0.347
930,0.347,0.2879,0.0132,0.2273,0.347
931,0.347,0.2878,0.0132,0.2298,0.347
932,0.347,0.2878,0.0133,0.2265,0.347
933,0.347,0.2878,0.0133,0.2322,0.347
934,0.347,0.2878,0.0132,0.2314,0.347
935,0.347,0.2878,0.0132,0.2192,0.347
936,0.347,0.2877,0.0132,0.233,0.347
937,0.347,0.2877,0.0132,0.2322,0.347
938,0.347,0.2877,0.0132,0.2273,0.347
939,0.347,0.2877,0.0132,0.2289,0.347
940,0.347,0.2877,0.0132,0.2338,0.347
941,0.347,0.2876,0.0132,0.2289,0.347
942,0.347,0.2878,0.0132,0.2249,0.347
943,0.347,0.2877,0.0132,0.2339,0.347
944,0.347,0.2878,0.0132,0.2233,0.347
945,0.347,0.2878,0.0132,0.2314,0.347
946,0.347,0.288,0.0132,0.2305,0.347
947,0.347,0.2881,0.0132,0.2298,0.347
948,0.347,0.288,0.0132,0.2273,0.347
949,0.347,0.2881,0.0131,0.2347,0.347
950,0.347,0.288,0.0132,0.2306,0.347
951,0.347,0.2881,0.0131,0.2314,0.347
952,0.347,0.2881,0.0132,0.2281,0.347
953,0.347,0.2882,0.0132,0.2289,0.347
954,0.347,0.2883,0.013,0.2297,0.347
955,0.347,0.2882,0.0131,0.2191,0.347
956,0.347,0.2882,0.0131,0.2216,0.347
957,0.347,0.2883,0.0132,0.2322,0.347
958,0.347,0.2883,0.0131,0.2289,0.347
959,0.347,0.2883,0.0131,0.2289,0.347
960,0.347,0.2883,0.0131,0.2224,0.347
961,0.347,0.2882,0.0132,0.2233,0.347
962,0.347,0.2883,0.0132,0.2281,0.347
963,0.347,0.2882,0.0133,0.2264,0.347
964,0.347,0.2881,0.0133,0.2322,0.347
965,0.347,0.2881,0.0134,0.2305,0.347
966,0.347,0.2881,0.0134,0.2272,0.347
967,0.347,0.2881,0.0133,0.2305,0.347
968,0.347,0.2881,0.0134,0.2249,0.347
969,0.347,0.2881,0.0134,0.2241,0.347
970,0.347,0.288,0.0135,0.2232,0.347
971,0.347,0.288,0.0135,0.2208,0.347
972,0.347,0.2881,0.0135,0.2347,0.347
973,0.347,0.2882,0.0134,0.2306,0.347
974,0.347,0.2883,0.0134,0.2241,0.347
975,0.347,0.2884,0.0134,0.2322,0.347
976,0.347,0.2883,0.0134,0.2306,0.347
977,0.347,0.2884,0.0133,0.2306,0.347
978,0.347,0.2883,0.0133,0.2313,0.347
979,0.347,0.2883,0.0133,0.22,0.347
980,0.347,0.2885,0.0133,0.237,0.347
981,0.347,0.2884,0.0134,0.2347,0.347
982,0.347,0.2883,0.0133,0.2249,0.347
983,0.347,0.2883,0.0133,0.2322,0.347
984,0.347,0.2883,0.0134,0.2339,0.347
985,0.347,0.2882,0.0134,0.2273,0.347
986,0.347,0.2882,0.0134,0.2207,0.347
987,0.347,0.2881,0.0134,0.2314,0.347
988,0.347,0.2882,0.0134,0.2322,0.347
989,0.347,0.2881,0.0134,0.233,0.347
990,0.347,0.2882,0.0133,0.2281,0.347
991,0.347,0.2881,0.0134,0.2256,0.347
992,0.347,0.2881,0.0135,0.2289,0.347
993,0.347,0.2882,0.0134,0.2265,0.347
994,0.347,0.2882,0.0135,0.228,0.347
995,0.347,0.2882,0.0133,0.2281,0.347
996,0.347,0.2883,0.0133,0.2183,0.347
997,0.347,0.2883,0.0133,0.2306,0.347
998,0.347,0.2884,0.0132,0.2314,0.347
999,0.347,0.2883,0.0132,0.2289,0.347
1000,0.347,0.2884,0.0132,0.2257,0.347
