Generation,Best,Mean,Std,Min,Max
525,0.3307,0.2757,0.0144,0.2093,0.3307
526,0.3307,0.2758,0.0144,0.2143,0.3307
527,0.3307,0.2758,0.0143,0.2167,0.3307
528,0.3307,0.2758,0.0144,0.2135,0.3307
529,0.3307,0.2758,0.0144,0.2175,0.3307
530,0.3307,0.276,0.0142,0.2224,0.3307
531,0.3307,0.276,0.0143,0.2126,0.3307
532,0.3307,0.276,0.0143,0.2143,0.3307
533,0.3307,0.2758,0.0145,0.2013,0.3307
534,0.3307,0.2759,0.0144,0.2175,0.3307
535,0.3307,0.2759,0.0145,0.211,0.3307
536,0.3307,0.2759,0.0145,0.2174,0.3307
537,0.3307,0.276,0.0144,0.2232,0.3307
538,0.3307,0.2758,0.0146,0.215,0.3307
539,0.3307,0.2758,0.0144,0.2012,0.3307
540,0.3307,0.2758,0.0143,0.2077,0.3307
541,0.3307,0.2758,0.0144,0.2143,0.3307
542,0.3307,0.2757,0.0144,0.2167,0.3307
543,0.3307,0.2757,0.0143,0.2166,0.3307
544,0.3307,0.2756,0.0143,0.202,0.3307
545,0.3307,0.2757,0.0142,0.2191,0.3307
546,0.3307,0.2757,0.0143,0.2086,0.3307
547,0.3307,0.2757,0.0144,0.2134,0.3307
548,0.3307,0.276,0.0144,0.2233,0.3307
549,0.3307,0.2761,0.0144,0.2077,0.3307
550,0.3307,0.276,0.0143,0.2167,0.3307
551,0.3307,0.2759,0.0143,0.215,0.3307
552,0.3307,0.276,0.0144,0.2183,0.3307
553,0.3307,0.276,0.0144,0.2175,0.3307
554,0.3307,0.276,0.0144,0.2159,0.3307
555,0.3307,0.276,0.0144,0.2134,0.3307
556,0.3307,0.276,0.0143,0.2175,0.3307
557,0.3307,0.276,0.0144,0.211,0.3307
558,0.3307,0.276,0.0143,0.2183,0.3307
559,0.3307,0.276,0.0143,0.2175,0.3307
560,0.3307,0.2759,0.0143,0.2232,0.3307
561,0.3307,0.276,0.0143,0.2183,0.3307
562,0.3307,0.2759,0.0143,0.2183,0.3307
563,0.3307,0.276,0.0142,0.2045,0.3307
564,0.3307,0.276,0.0142,0.2085,0.3307
565,0.3307,0.276,0.0142,0.2183,0.3307
566,0.3307,0.276,0.0143,0.2118,0.3307
567,0.3307,0.276,0.0144,0.2135,0.3307
568,0.3307,0.276,0.0145,0.2191,0.3307
569,0.3307,0.276,0.0146,0.22,0.3307
570,0.3307,0.2759,0.0146,0.2052,0.3307
571,0.3307,0.276,0.0148,0.2037,0.3307
572,0.3307,0.276,0.0147,0.2175,0.3307
573,0.3307,0.2761,0.0147,0.2102,0.3307
574,0.3307,0.2761,0.0148,0.2045,0.3307
575,0.3307,0.2761,0.0148,0.2216,0.3307
576,0.3307,0.2762,0.0148,0.2182,0.3307
577,0.3332,0.2762,0.0148,0.2159,0.3332
578,0.3332,0.2762,0.0147,0.2208,0.3332
579,0.3332,0.2761,0.0148,0.202,0.3332
580,0.3332,0.2762,0.0148,0.215,0.3332
581,0.3332,0.2763,0.0148,0.2175,0.3332
582,0.3332,0.2763,0.0148,0.2102,0.3332
583,0.3332,0.2762,0.0149,0.2175,0.3332
584,0.3332,0.2762,0.015,0.2094,0.3332
585,0.3332,0.2763,0.0149,0.2175,0.3332
586,0.3332,0.2765,0.0149,0.2175,0.3332
587,0.3332,0.2766,0.0148,0.2094,0.3332
588,0.3332,0.2764,0.0149,0.2158,0.3332
589,0.3332,0.2765,0.0148,0.2127,0.3332
590,0.3332,0.2765,0.0148,0.211,0.3332
591,0.3332,0.2765,0.0148,0.215,0.3332
592,0.3332,0.2765,0.0149,0.2143,0.3332
593,0.3332,0.2767,0.0148,0.215,0.3332
594,0.3332,0.2765,0.0148,0.2085,0.3332
595,0.3332,0.2764,0.0147,0.2175,0.3332
596,0.3332,0.2764,0.0148,0.2191,0.3332
597,0.3332,0.2763,0.0147,0.2004,0.3332
598,0.3332,0.2762,0.0146,0.2093,0.3332
599,0.3332,0.2763,0.0146,0.198,0.3332
600,0.3332,0.2764,0.0147,0.2158,0.3332
601,0.3332,0.2765,0.0147,0.2061,0.3332
602,0.3332,0.2765,0.0148,0.2183,0.3332
603,0.3332,0.2767,0.0146,0.2216,0.3332
604,0.3332,0.2766,0.0147,0.2094,0.3332
605,0.3332,0.2764,0.0147,0.211,0.3332
606,0.3332,0.2764,0.0148,0.2061,0.3332
607,0.3332,0.2765,0.0147,0.2224,0.3332
608,0.3332,0.2767,0.0147,0.2207,0.3332
609,0.3332,0.2767,0.0146,0.2224,0.3332
610,0.3332,0.2767,0.0146,0.2102,0.3332
611,0.3332,0.2767,0.0147,0.2118,0.3332
612,0.3332,0.2768,0.0148,0.2158,0.3332
613,0.3332,0.2768,0.0148,0.2118,0.3332
614,0.3332,0.2768,0.0148,0.2174,0.3332
615,0.3332,0.2766,0.0148,0.2135,0.3332
616,0.3332,0.2767,0.0149,0.2118,0.3332
617,0.3332,0.2767,0.0149,0.2175,0.3332
618,0.3332,0.2767,0.0147,0.2102,0.3332
619,0.3332,0.2765,0.015,0.206,0.3332
620,0.3332,0.2765,0.0149,0.2126,0.3332
621,0.3332,0.2766,0.0149,0.2166,0.3332
622,0.3332,0.2767,0.0149,0.215,0.3332
623,0.3332,0.2769,0.0148,0.2127,0.3332
624,0.3332,0.2767,0.0148,0.2102,0.3332
625,0.3332,0.2767,0.0149,0.2142,0.3332
626,0.3332,0.2767,0.0148,0.211,0.3332
627,0.3332,0.2768,0.0149,0.2143,0.3332
628,0.3332,0.2769,0.015,0.2093,0.3332
629,0.3332,0.277,0.0148,0.2094,0.3332
630,0.3332,0.2771,0.0149,0.2143,0.3332
631,0.3332,0.277,0.0149,0.2102,0.3332
632,0.3332,0.277,0.0149,0.2102,0.3332
633,0.3332,0.2769,0.015,0.2126,0.3332
634,0.3332,0.2769,0.015,0.215,0.3332
635,0.3332,0.2771,0.015,0.2085,0.3332
636,0.3332,0.2772,0.015,0.2135,0.3332
637,0.3332,0.2773,0.0149,0.2118,0.3332
638,0.3332,0.2771,0.0151,0.215,0.3332
639,0.3332,0.2771,0.0149,0.2127,0.3332
640,0.3332,0.2771,0.015,0.2021,0.3332
641,0.3332,0.2771,0.015,0.2199,0.3332
642,0.3332,0.277,0.0152,0.2069,0.3332
643,0.3332,0.2771,0.0151,0.2086,0.3332
644,0.3332,0.2771,0.0151,0.2052,0.3332
645,0.3332,0.2774,0.0149,0.2216,0.3332
646,0.3332,0.2772,0.0151,0.2208,0.3332
647,0.3332,0.2772,0.0149,0.2127,0.3332
648,0.3332,0.277,0.015,0.2118,0.3332
649,0.334,0.2772,0.015,0.2135,0.334
650,0.334,0.2773,0.0149,0.2077,0.334
651,0.334,0.2772,0.0149,0.2166,0.334
652,0.334,0.2772,0.0149,0.2119,0.334
653,0.334,0.2773,0.015,0.2077,0.334
654,0.334,0.2772,0.015,0.2127,0.334
655,0.334,0.2773,0.015,0.2094,0.334
656,0.334,0.2773,0.0151,0.2208,0.334
657,0.334,0.2772,0.0151,0.2158,0.334
658,0.334,0.2773,0.0151,0.2174,0.334
659,0.334,0.2773,0.015,0.2102,0.334
660,0.334,0.2773,0.015,0.2143,0.334
661,0.334,0.2773,0.015,0.2175,0.334
662,0.334,0.2773,0.0149,0.22,0.334
663,0.334,0.2772,0.015,0.211,0.334
664,0.334,0.2772,0.015,0.2126,0.334
665,0.334,0.2772,0.015,0.2044,0.334
666,0.334,0.2772,0.0151,0.2134,0.334
667,0.334,0.2772,0.0152,0.2207,0.334
668,0.334,0.2771,0.0151,0.2199,0.334
669,0.334,0.2772,0.015,0.22,0.334
670,0.334,0.2771,0.0151,0.2158,0.334
671,0.334,0.2772,0.0152,0.2151,0.334
672,0.334,0.2771,0.0152,0.2143,0.334
673,0.334,0.277,0.0152,0.2175,0.334
674,0.334,0.277,0.0153,0.2135,0.334
675,0.334,0.2771,0.0152,0.2126,0.334
676,0.334,0.2771,0.0152,0.2175,0.334
677,0.334,0.2771,0.0152,0.2183,0.334
678,0.334,0.2771,0.0152,0.2174,0.334
679,0.334,0.2771,0.0149,0.215,0.334
680,0.334,0.2771,0.015,0.2158,0.334
681,0.334,0.2771,0.0151,0.2118,0.334
682,0.334,0.2772,0.0151,0.2143,0.334
683,0.334,0.2772,0.015,0.2052,0.334
684,0.334,0.2772,0.015,0.2191,0.334
685,0.334,0.2773,0.0152,0.2126,0.334
686,0.334,0.2773,0.015,0.2167,0.334
687,0.334,0.2773,0.0151,0.2166,0.334
688,0.334,0.2775,0.0149,0.2078,0.334
689,0.334,0.2775,0.0148,0.2167,0.334
690,0.334,0.2775,0.0149,0.198,0.334
691,0.334,0.2775,0.0148,0.2037,0.334
692,0.334,0.2774,0.0148,0.2158,0.334
693,0.334,0.2774,0.0148,0.2143,0.334
694,0.334,0.2773,0.0149,0.22,0.334
695,0.334,0.2773,0.0149,0.2126,0.334
696,0.334,0.2772,0.0149,0.2052,0.334
697,0.334,0.2773,0.015,0.2192,0.334
698,0.334,0.2773,0.0151,0.2061,0.334
699,0.334,0.2773,0.0151,0.2167,0.334
700,0.334,0.2775,0.0149,0.2175,0.334
701,0.334,0.2775,0.0151,0.2134,0.334
702,0.334,0.2777,0.0149,0.2119,0.334
703,0.334,0.2776,0.015,0.2191,0.334
704,0.334,0.2776,0.0149,0.2207,0.334
705,0.334,0.2777,0.0149,0.2143,0.334
706,0.334,0.2777,0.0148,0.2135,0.334
707,0.334,0.2778,0.0148,0.2135,0.334
708,0.334,0.2778,0.0148,0.2191,0.334
709,0.334,0.2777,0.0148,0.2077,0.334
710,0.334,0.2777,0.0149,0.2094,0.334
711,0.334,0.2777,0.0148,0.2167,0.334
712,0.334,0.2776,0.0149,0.2183,0.334
713,0.334,0.2778,0.0149,0.2199,0.334
714,0.334,0.2779,0.0148,0.2061,0.334
715,0.334,0.2778,0.0149,0.2085,0.334
716,0.334,0.2778,0.0149,0.2102,0.334
717,0.334,0.2777,0.0149,0.2207,0.334
718,0.334,0.2777,0.015,0.22,0.334
719,0.334,0.2777,0.0149,0.2216,0.334
720,0.334,0.2777,0.015,0.2175,0.334
721,0.334,0.2778,0.0151,0.2216,0.334
722,0.334,0.2778,0.0151,0.2118,0.334
723,0.334,0.2777,0.0153,0.2167,0.334
724,0.334,0.2777,0.0153,0.2159,0.334
725,0.334,0.2777,0.0152,0.2166,0.334
726,0.334,0.2776,0.0153,0.2192,0.334
727,0.334,0.2776,0.0151,0.2191,0.334
728,0.334,0.2776,0.0151,0.2175,0.334
729,0.334,0.2775,0.0151,0.2102,0.334
730,0.334,0.2776,0.015,0.2101,0.334
731,0.334,0.2775,0.0149,0.2232,0.334
732,0.334,0.2774,0.015,0.2183,0.334
733,0.334,0.2775,0.0148,0.224,0.334
734,0.334,0.2774,0.0149,0.2126,0.334
735,0.334,0.2772,0.015,0.2135,0.334
736,0.334,0.2773,0.0151,0.2143,0.334
737,0.334,0.2773,0.015,0.2102,0.334
738,0.334,0.2774,0.0149,0.2175,0.334
739,0.334,0.2774,0.0149,0.1963,0.334
740,0.334,0.2776,0.0149,0.2191,0.334
741,0.334,0.2777,0.0149,0.215,0.334
742,0.334,0.2778,0.015,0.215,0.334
743,0.334,0.2778,0.015,0.215,0.334
744,0.334,0.2778,0.0151,0.215,0.334
745,0.334,0.2778,0.0151,0.2077,0.334
746,0.334,0.2779,0.015,0.2208,0.334
747,0.334,0.2779,0.0149,0.2167,0.334
748,0.334,0.278,0.0148,0.2208,0.334
749,0.334,0.2779,0.0149,0.2174,0.334
750,0.334,0.2779,0.0148,0.2118,0.334
751,0.334,0.2779,0.0149,0.2167,0.334
752,0.334,0.2779,0.0148,0.2207,0.334
753,0.334,0.2779,0.0149,0.2167,0.334
754,0.334,0.2779,0.0148,0.2175,0.334
755,0.334,0.2779,0.0147,0.2191,0.334
756,0.334,0.2778,0.0147,0.215,0.334
757,0.334,0.2778,0.0147,0.2053,0.334
758,0.334,0.2777,0.0148,0.2093,0.334
759,0.334,0.2776,0.015,0.2029,0.334
760,0.334,0.2778,0.0149,0.2061,0.334
761,0.334,0.2779,0.0149,0.2167,0.334
762,0.334,0.2779,0.0149,0.2077,0.334
763,0.334,0.278,0.0148,0.2061,0.334
764,0.334,0.278,0.0149,0.22,0.334
765,0.334,0.278,0.0148,0.2166,0.334
766,0.334,0.2781,0.0147,0.2191,0.334
767,0.334,0.2781,0.0148,0.2183,0.334
768,0.334,0.2781,0.0148,0.2232,0.334
769,0.334,0.2781,0.0147,0.2135,0.334
770,0.334,0.2781,0.0146,0.2199,0.334
771,0.334,0.2781,0.0145,0.2192,0.334
772,0.334,0.278,0.0146,0.2191,0.334
773,0.334,0.2779,0.0145,0.2126,0.334
774,0.334,0.2779,0.0146,0.211,0.334
775,0.334,0.2777,0.0147,0.2061,0.334
776,0.334,0.278,0.0147,0.2135,0.334
777,0.334,0.278,0.0148,0.2094,0.334
778,0.334,0.2779,0.0148,0.2167,0.334
779,0.334,0.2781,0.0148,0.2127,0.334
780,0.334,0.2781,0.0147,0.2135,0.334
781,0.334,0.2781,0.0147,0.2135,0.334
782,0.334,0.2781,0.0147,0.2037,0.334
783,0.334,0.278,0.0148,0.2191,0.334
784,0.334,0.278,0.0146,0.2143,0.334
785,0.334,0.278,0.0146,0.2191,0.334
786,0.334,0.2781,0.0145,0.2248,0.334
787,0.334,0.2781,0.0146,0.2102,0.334
788,0.334,0.278,0.0146,0.22,0.334
789,0.334,0.278,0.0147,0.2199,0.334
790,0.334,0.278,0.0147,0.2077,0.334
791,0.334,0.278,0.0147,0.2126,0.334
792,0.334,0.278,0.0147,0.2256,0.334
793,0.334,0.2782,0.0148,0.2151,0.334
794,0.334,0.2782,0.0148,0.2191,0.334
795,0.334,0.2783,0.0148,0.2233,0.334
796,0.334,0.2783,0.0148,0.2127,0.334
797,0.334,0.2782,0.0148,0.2119,0.334
798,0.334,0.2782,0.0148,0.2159,0.334
799,0.334,0.278,0.0148,0.2191,0.334
800,0.334,0.2781,0.0146,0.2135,0.334
801,0.334,0.278,0.0148,0.2175,0.334
802,0.334,0.2782,0.0147,0.2232,0.334
803,0.334,0.2782,0.0146,0.2216,0.334
804,0.334,0.278,0.0147,0.2232,0.334
805,0.334,0.278,0.0146,0.2166,0.334
806,0.334,0.2782,0.0147,0.2183,0.334
807,0.334,0.2784,0.0144,0.2216,0.334
808,0.334,0.2784,0.0145,0.2012,0.334
809,0.334,0.2783,0.0145,0.2052,0.334
810,0.334,0.2784,0.0143,0.2224,0.334
811,0.334,0.2783,0.0143,0.2199,0.334
812,0.334,0.2782,0.0144,0.2142,0.334
813,0.334,0.2783,0.0144,0.2215,0.334
814,0.334,0.2782,0.0144,0.2167,0.334
815,0.334,0.2782,0.0145,0.2248,0.334
816,0.334,0.2783,0.0144,0.2183,0.334
817,0.334,0.2783,0.0145,0.2158,0.334
818,0.334,0.2784,0.0144,0.2167,0.334
819,0.334,0.2783,0.0145,0.2175,0.334
820,0.334,0.2784,0.0145,0.2224,0.334
821,0.334,0.2784,0.0145,0.2158,0.334
822,0.334,0.2783,0.0146,0.2191,0.334
823,0.334,0.2785,0.0146,0.2109,0.334
824,0.334,0.2785,0.0147,0.2175,0.334
825,0.334,0.2786,0.0146,0.2077,0.334
826,0.334,0.2785,0.0146,0.2012,0.334
827,0.334,0.2786,0.0147,0.2175,0.334
828,0.334,0.2788,0.0147,0.2175,0.334
829,0.334,0.2786,0.0147,0.2191,0.334
830,0.334,0.2787,0.0147,0.2199,0.334
831,0.334,0.2787,0.0147,0.215,0.334
832,0.334,0.2786,0.0146,0.211,0.334
833,0.334,0.2787,0.0147,0.2061,0.334
834,0.334,0.2787,0.0146,0.2207,0.334
835,0.334,0.2785,0.0146,0.2216,0.334
836,0.334,0.2784,0.0147,0.2134,0.334
837,0.334,0.2784,0.0147,0.2077,0.334
838,0.334,0.2785,0.0145,0.2175,0.334
839,0.334,0.2785,0.0145,0.2191,0.334
840,0.334,0.2785,0.0146,0.2102,0.334
841,0.334,0.2785,0.0145,0.2224,0.334
842,0.334,0.2785,0.0145,0.2118,0.334
843,0.334,0.2784,0.0145,0.2175,0.334
844,0.334,0.2784,0.0145,0.2167,0.334
845,0.334,0.2783,0.0147,0.2183,0.334
846,0.334,0.2784,0.0145,0.224,0.334
847,0.334,0.2784,0.0145,0.2216,0.334
848,0.334,0.2785,0.0144,0.215,0.334
849,0.334,0.2785,0.0144,0.2207,0.334
850,0.334,0.2785,0.0145,0.2199,0.334
851,0.334,0.2785,0.0145,0.2224,0.334
852,0.334,0.2785,0.0144,0.2077,0.334
853,0.334,0.2786,0.0143,0.2256,0.334
854,0.334,0.2786,0.0144,0.2199,0.334
855,0.334,0.2788,0.0143,0.2158,0.334
856,0.334,0.279,0.0144,0.2135,0.334
857,0.334,0.2791,0.0143,0.2159,0.334
858,0.334,0.2791,0.0145,0.2224,0.334
859,0.334,0.2791,0.0145,0.2174,0.334
860,0.334,0.2789,0.0145,0.2166,0.334
861,0.334,0.2789,0.0145,0.2183,0.334
862,0.334,0.279,0.0144,0.2126,0.334
863,0.334,0.2791,0.0144,0.2249,0.334
864,0.334,0.2791,0.0143,0.2135,0.334
865,0.334,0.2792,0.0144,0.2102,0.334
866,0.334,0.2791,0.0145,0.2127,0.334
867,0.334,0.279,0.0144,0.2069,0.334
868,0.334,0.279,0.0144,0.2158,0.334
869,0.334,0.2791,0.0145,0.2166,0.334
870,0.334,0.279,0.0146,0.2094,0.334
871,0.334,0.279,0.0145,0.2207,0.334
872,0.334,0.279,0.0145,0.2191,0.334
873,0.334,0.279,0.0146,0.2126,0.334
874,0.334,0.279,0.0146,0.2215,0.334
875,0.334,0.2791,0.0145,0.2126,0.334
876,0.334,0.2791,0.0147,0.2158,0.334
877,0.334,0.2792,0.0146,0.2232,0.334
878,0.334,0.2792,0.0145,0.2109,0.334
879,0.334,0.2792,0.0145,0.2175,0.334
880,0.334,0.279,0.0145,0.2256,0.334
881,0.334,0.279,0.0144,0.2167,0.334
882,0.334,0.2789,0.0144,0.2208,0.334
883,0.334,0.2789,0.0143,0.2191,0.334
884,0.334,0.2789,0.0142,0.2191,0.334
885,0.334,0.279,0.0143,0.2207,0.334
886,0.334,0.2789,0.0143,0.2199,0.334
887,0.334,0.279,0.0144,0.2232,0.334
888,0.334,0.2789,0.0143,0.224,0.334
889,0.334,0.279,0.0143,0.2191,0.334
890,0.334,0.279,0.0143,0.2249,0.334
891,0.334,0.2789,0.0144,0.2118,0.334
892,0.334,0.2788,0.0144,0.2191,0.334
893,0.334,0.2787,0.0145,0.2126,0.334
894,0.334,0.2788,0.0145,0.2101,0.334
895,0.334,0.2789,0.0145,0.2199,0.334
896,0.334,0.2789,0.0144,0.2199,0.334
897,0.334,0.2788,0.0145,0.2241,0.334
898,0.334,0.2788,0.0146,0.2069,0.334
899,0.334,0.2788,0.0144,0.2225,0.334
900,0.334,0.2789,0.0144,0.2183,0.334
901,0.334,0.2788,0.0145,0.2224,0.334
902,0.334,0.2788,0.0145,0.215,0.334
903,0.334,0.2789,0.0143,0.2182,0.334
904,0.334,0.2789,0.0143,0.2175,0.334
905,0.334,0.2788,0.0143,0.2232,0.334
906,0.334,0.2788,0.0143,0.2183,0.334
907,0.334,0.2788,0.0143,0.224,0.334
908,0.334,0.2789,0.0142,0.2135,0.334
909,0.334,0.2787,0.0143,0.211,0.334
910,0.334,0.2788,0.0142,0.2216,0.334
911,0.334,0.2788,0.0142,0.2175,0.334
912,0.334,0.2788,0.0142,0.2076,0.334
913,0.334,0.2788,0.0143,0.2127,0.334
914,0.334,0.2786,0.0143,0.211,0.334
915,0.334,0.2786,0.0143,0.22,0.334
916,0.334,0.2785,0.0145,0.2208,0.334
917,0.334,0.2786,0.0144,0.2143,0.334
918,0.334,0.2786,0.0143,0.2224,0.334
919,0.334,0.2786,0.0143,0.2224,0.334
920,0.334,0.2787,0.0142,0.2208,0.334
921,0.334,0.2785,0.0143,0.2135,0.334
922,0.334,0.2785,0.0145,0.2208,0.334
923,0.334,0.2787,0.0144,0.2044,0.334
924,0.334,0.2787,0.0144,0.2174,0.334
925,0.334,0.2789,0.0143,0.2175,0.334
926,0.334,0.2788,0.0144,0.2175,0.334
927,0.334,0.2788,0.0145,0.2077,0.334
928,0.334,0.2789,0.0143,0.2199,0.334
929,0.334,0.279,0.0145,0.211,0.334
930,0.334,0.279,0.0145,0.2175,0.334
931,0.334,0.2789,0.0144,0.2052,0.334
932,0.334,0.279,0.0144,0.215,0.334
933,0.334,0.2789,0.0146,0.2174,0.334
934,0.334,0.279,0.0145,0.2256,0.334
935,0.334,0.2791,0.0145,0.2135,0.334
936,0.334,0.2791,0.0146,0.2183,0.334
937,0.334,0.2789,0.0146,0.2199,0.334
938,0.334,0.279,0.0145,0.224,0.334
939,0.334,0.2789,0.0145,0.2216,0.334
940,0.334,0.2789,0.0145,0.2208,0.334
941,0.334,0.2788,0.0147,0.2241,0.334
942,0.334,0.2788,0.0145,0.2061,0.334
943,0.334,0.2789,0.0144,0.2166,0.334
944,0.334,0.2788,0.0144,0.2207,0.334
945,0.334,0.2788,0.0144,0.22,0.334
946,0.334,0.2788,0.0144,0.2143,0.334
947,0.334,0.2788,0.0144,0.2224,0.334
948,0.3372,0.2787,0.0143,0.2191,0.3372
949,0.3372,0.279,0.0144,0.2233,0.3372
950,0.3372,0.2789,0.0144,0.2183,0.3372
951,0.3372,0.279,0.0144,0.1972,0.3372
952,0.3372,0.2792,0.0143,0.2232,0.3372
953,0.3372,0.2791,0.0143,0.211,0.3372
954,0.3372,0.2791,0.0143,0.2199,0.3372
955,0.3372,0.2791,0.0143,0.2127,0.3372
956,0.3372,0.279,0.0143,0.2183,0.3372
957,0.3372,0.2791,0.0141,0.2175,0.3372
958,0.3372,0.279,0.0142,0.2183,0.3372
959,0.3372,0.279,0.0142,0.2191,0.3372
960,0.3372,0.279,0.0141,0.2183,0.3372
961,0.3372,0.2789,0.0142,0.2256,0.3372
962,0.3372,0.2788,0.0143,0.2102,0.3372
963,0.3372,0.2788,0.0143,0.2216,0.3372
964,0.3372,0.279,0.0143,0.2207,0.3372
965,0.3372,0.2791,0.0144,0.2061,0.3372
966,0.3372,0.2791,0.0144,0.2175,0.3372
967,0.3372,0.2791,0.0145,0.215,0.3372
968,0.3372,0.2791,0.0144,0.2208,0.3372
969,0.3372,0.2791,0.0144,0.2069,0.3372
970,0.3372,0.2791,0.0145,0.2143,0.3372
971,0.3372,0.2792,0.0144,0.2135,0.3372
972,0.3372,0.2793,0.0145,0.2224,0.3372
973,0.3372,0.2794,0.0146,0.2272,0.3372
974,0.3372,0.2794,0.0144,0.2158,0.3372
975,0.3372,0.2794,0.0145,0.2135,0.3372
976,0.3372,0.2792,0.0146,0.2174,0.3372
977,0.3372,0.2794,0.0145,0.2167,0.3372
978,0.3372,0.2794,0.0145,0.2158,0.3372
979,0.3372,0.2796,0.0145,0.2167,0.3372
980,0.3372,0.2797,0.0145,0.2167,0.3372
981,0.3372,0.2797,0.0144,0.2208,0.3372
982,0.3372,0.2798,0.0144,0.2135,0.3372
983,0.3372,0.2798,0.0144,0.2232,0.3372
984,0.3372,0.2798,0.0144,0.2199,0.3372
985,0.3372,0.2797,0.0144,0.2021,0.3372
986,0.3372,0.2797,0.0145,0.2232,0.3372
987,0.3372,0.2796,0.0145,0.2166,0.3372
988,0.3372,0.2796,0.0145,0.2052,0.3372
989,0.3372,0.2796,0.0144,0.2167,0.3372
990,0.3372,0.2797,0.0144,0.2232,0.3372
991,0.3372,0.2797,0.0144,0.2076,0.3372
992,0.3372,0.2797,0.0143,0.2256,0.3372
993,0.3372,0.2797,0.0143,0.2241,0.3372
994,0.3372,0.2796,0.0143,0.2175,0.3372
995,0.3372,0.2795,0.0144,0.2182,0.3372
996,0.3372,0.2796,0.0144,0.2216,0.3372
997,0.3372,0.2795,0.0144,0.2232,0.3372
998,0.3372,0.2795,0.0144,0.2224,0.3372
999,0.3372,0.2796,0.0144,0.2265,0.3372
1000,0.3372,0.2796,0.0144,0.2191,0.3372
