Generation,Mean,Std,Min,Max
252,0.0053,0.0016,0.0007,0.0098
253,0.0053,0.0015,0.0003,0.0098
254,0.0052,0.0016,0.0,0.0098
255,0.0052,0.0016,-0.0003,0.0098
256,0.0052,0.0016,0.0003,0.0098
257,0.0052,0.0016,-0.0003,0.0098
258,0.0053,0.0016,0.0007,0.0098
259,0.0054,0.0016,-0.0003,0.0098
260,0.0054,0.0016,-0.0003,0.0098
261,0.0054,0.0017,-0.0007,0.0098
262,0.0055,0.0017,0.0,0.0098
263,0.0055,0.0016,-0.0007,0.0098
264,0.0055,0.0016,0.0003,0.0098
265,0.0055,0.0015,0.0007,0.0098
266,0.0054,0.0015,-0.0007,0.0098
267,0.0055,0.0014,0.0013,0.0098
268,0.0054,0.0016,0.0007,0.0098
269,0.0053,0.0016,0.0007,0.0098
270,0.0054,0.0016,0.001,0.0098
271,0.0053,0.0016,0.0003,0.0098
272,0.0053,0.0016,0.0,0.0098
273,0.0054,0.0016,0.0003,0.0098
274,0.0053,0.0017,0.0,0.0098
275,0.0054,0.0017,0.0,0.0098
276,0.0055,0.0016,-0.0003,0.0098
277,0.0056,0.0015,0.0007,0.0098
278,0.0056,0.0016,0.0007,0.0098
279,0.0056,0.0015,0.001,0.0098
280,0.0055,0.0015,0.001,0.0098
281,0.0055,0.0016,-0.0007,0.0098
282,0.0054,0.0017,0.0,0.0098
283,0.0055,0.0016,0.0003,0.0098
284,0.0055,0.0016,0.0003,0.0098
285,0.0055,0.0015,0.0003,0.0098
286,0.0055,0.0015,-0.0003,0.0098
287,0.0055,0.0015,0.0003,0.0101
288,0.0054,0.0016,0.0013,0.0101
289,0.0053,0.0016,-0.0003,0.0101
290,0.0055,0.0016,-0.0003,0.0101
291,0.0055,0.0016,-0.0003,0.0101
292,0.0055,0.0016,-0.001,0.0101
293,0.0055,0.0017,0.0003,0.0101
294,0.0055,0.0016,-0.0003,0.0101
295,0.0056,0.0017,0.0007,0.0101
296,0.0056,0.0017,0.0,0.0101
297,0.0055,0.0016,0.0007,0.0101
298,0.0055,0.0016,0.0007,0.0101
299,0.0056,0.0016,-0.0007,0.0101
300,0.0055,0.0015,0.0007,0.0101
301,0.0055,0.0016,0.0013,0.0101
302,0.0055,0.0016,0.0,0.0101
303,0.0054,0.0016,-0.0003,0.0101
304,0.0054,0.0016,0.001,0.0101
305,0.0054,0.0016,0.0003,0.0101
306,0.0054,0.0016,-0.0007,0.0101
307,0.0055,0.0015,0.0007,0.0101
308,0.0054,0.0016,0.0,0.0101
309,0.0054,0.0016,0.0007,0.0101
310,0.0055,0.0017,0.0003,0.0101
311,0.0055,0.0017,0.001,0.0101
312,0.0057,0.0016,0.001,0.0101
313,0.0057,0.0015,0.0007,0.0101
314,0.0058,0.0015,0.0003,0.0101
315,0.0057,0.0016,0.0013,0.0101
316,0.0058,0.0016,0.001,0.0101
317,0.0058,0.0016,0.0,0.0101
318,0.0057,0.0016,0.0003,0.0101
319,0.0058,0.0016,0.0007,0.0101
320,0.0057,0.0017,-0.0003,0.0101
321,0.0057,0.0017,-0.0007,0.0101
322,0.0057,0.0016,0.0003,0.0101
323,0.0056,0.0017,-0.0003,0.0101
324,0.0056,0.0016,0.0007,0.0101
325,0.0057,0.0015,0.0,0.0101
326,0.0056,0.0015,0.0003,0.0101
327,0.0055,0.0016,0.0003,0.0101
328,0.0055,0.0016,0.0,0.0101
329,0.0055,0.0016,0.0,0.0101
330,0.0056,0.0015,0.0007,0.0101
331,0.0056,0.0016,-0.0003,0.0101
332,0.0056,0.0015,0.0003,0.0101
333,0.0056,0.0016,0.0016,0.0101
334,0.0056,0.0016,0.0,0.0101
335,0.0055,0.0016,-0.0007,0.0101
336,0.0056,0.0016,-0.0003,0.0101
337,0.0056,0.0016,0.0003,0.0101
338,0.0056,0.0016,0.001,0.0101
339,0.0057,0.0015,-0.0007,0.0101
340,0.0057,0.0016,0.0003,0.0101
341,0.0056,0.0016,0.0,0.0101
342,0.0056,0.0016,0.0007,0.0101
343,0.0056,0.0016,0.0003,0.0101
344,0.0055,0.0017,-0.0003,0.0101
345,0.0056,0.0016,0.0013,0.0101
346,0.0057,0.0017,0.0007,0.0101
347,0.0058,0.0015,0.0013,0.0101
348,0.0057,0.0017,0.0,0.0101
349,0.0057,0.0016,0.0007,0.0101
350,0.0057,0.0017,0.0003,0.0101
351,0.0059,0.0015,0.001,0.0101
352,0.0058,0.0015,0.0,0.0101
353,0.0058,0.0016,0.0,0.0101
354,0.0058,0.0016,0.0007,0.0101
355,0.0058,0.0015,0.0013,0.0101
356,0.0058,0.0017,0.0007,0.0101
357,0.0059,0.0016,0.0003,0.0101
358,0.006,0.0016,0.001,0.0101
359,0.006,0.0016,0.0013,0.0101
360,0.0059,0.0017,0.0,0.0101
361,0.0059,0.0016,0.0007,0.0101
362,0.006,0.0016,0.001,0.0101
363,0.006,0.0016,0.0016,0.0101
364,0.006,0.0016,0.0003,0.0101
365,0.006,0.0016,0.001,0.0101
366,0.0059,0.0017,0.0,0.0101
367,0.006,0.0016,0.0003,0.0108
368,0.0059,0.0015,0.0016,0.0108
369,0.0059,0.0017,0.0003,0.0108
370,0.006,0.0017,0.0007,0.0108
371,0.0059,0.0017,0.0007,0.0108
372,0.006,0.0016,0.0013,0.0108
373,0.006,0.0015,0.0007,0.0108
374,0.006,0.0016,0.0013,0.0108
375,0.006,0.0016,0.0007,0.0108
376,0.006,0.0017,0.001,0.0108
377,0.0061,0.0018,0.0007,0.0108
378,0.0062,0.0017,0.0007,0.0108
379,0.0061,0.0017,0.0007,0.0108
380,0.0062,0.0016,0.0013,0.0108
381,0.0061,0.0016,0.002,0.0108
382,0.0062,0.0017,0.0013,0.0108
383,0.0062,0.0017,0.0007,0.0108
384,0.0061,0.0017,0.0016,0.0108
385,0.0061,0.0017,0.0016,0.0108
386,0.0061,0.0017,0.001,0.0108
387,0.0062,0.0017,0.0,0.0108
388,0.0062,0.0017,0.0003,0.0108
389,0.0063,0.0018,0.001,0.0108
390,0.0064,0.0017,0.0007,0.0108
391,0.0065,0.0016,0.0013,0.0108
392,0.0064,0.0017,0.0016,0.0108
393,0.0065,0.0017,0.001,0.0108
394,0.0065,0.0016,0.0023,0.0108
395,0.0065,0.0016,0.0007,0.0108
396,0.0066,0.0015,0.002,0.0108
397,0.0066,0.0017,0.0013,0.0108
398,0.0065,0.0016,0.001,0.0108
399,0.0065,0.0015,0.0016,0.0108
400,0.0064,0.0016,0.001,0.0108
401,0.0064,0.0017,0.0013,0.0108
402,0.0065,0.0015,0.0023,0.0108
403,0.0066,0.0016,0.0013,0.0108
404,0.0066,0.0016,0.0016,0.0108
405,0.0066,0.0016,0.0007,0.0108
406,0.0065,0.0017,0.0013,0.0108
407,0.0065,0.0016,0.001,0.0108
408,0.0065,0.0016,0.002,0.0108
409,0.0065,0.0015,0.0023,0.0108
410,0.0064,0.0015,0.0016,0.0108
411,0.0063,0.0016,0.001,0.0108
412,0.0062,0.0015,0.0016,0.0108
413,0.0061,0.0016,0.0013,0.0108
414,0.0061,0.0017,0.0003,0.0108
415,0.0061,0.0017,0.0016,0.0108
416,0.0061,0.0017,0.0003,0.0108
417,0.0062,0.0018,0.0013,0.0108
418,0.0062,0.0017,0.0013,0.0108
419,0.0064,0.0017,0.0013,0.0108
420,0.0065,0.0017,0.0013,0.0108
421,0.0066,0.0016,0.0016,0.0108
422,0.0066,0.0016,0.0013,0.0108
423,0.0065,0.0016,0.0007,0.0108
424,0.0065,0.0016,0.0023,0.0108
425,0.0066,0.0016,0.001,0.0115
426,0.0065,0.0015,0.0023,0.0115
427,0.0065,0.0016,0.002,0.0115
428,0.0065,0.0016,0.0016,0.0115
429,0.0066,0.0016,0.0016,0.0115
430,0.0066,0.0016,0.002,0.0115
431,0.0066,0.0015,0.0023,0.0115
432,0.0065,0.0016,0.001,0.0115
433,0.0065,0.0016,0.001,0.0115
434,0.0064,0.0017,0.0016,0.0115
435,0.0064,0.0017,0.0007,0.0115
436,0.0064,0.0016,0.001,0.0115
437,0.0064,0.0016,0.001,0.0115
438,0.0064,0.0016,0.001,0.0115
439,0.0064,0.0016,0.001,0.0115
440,0.0064,0.0017,0.0007,0.0115
441,0.0065,0.0016,0.0016,0.0115
442,0.0064,0.0015,0.0016,0.0115
443,0.0063,0.0016,0.0013,0.0115
444,0.0063,0.0015,0.001,0.0115
445,0.0062,0.0016,0.001,0.0115
446,0.0061,0.0017,0.0003,0.0115
447,0.0061,0.0016,0.0003,0.0115
448,0.0062,0.0015,0.0013,0.0115
449,0.0061,0.0016,0.0007,0.0115
450,0.0061,0.0017,0.0013,0.0115
451,0.0062,0.0015,0.0013,0.0115
452,0.0061,0.0016,0.0013,0.0115
453,0.0061,0.0016,0.0007,0.0115
454,0.0062,0.0016,0.001,0.0115
455,0.0063,0.0015,0.0023,0.0115
456,0.0062,0.0015,0.002,0.0115
457,0.0063,0.0015,0.0016,0.0115
458,0.0063,0.0016,0.001,0.0115
459,0.0064,0.0015,0.0013,0.0115
460,0.0064,0.0016,0.0007,0.0115
461,0.0063,0.0016,0.0016,0.0115
462,0.0063,0.0016,0.0007,0.0115
463,0.0064,0.0016,0.0007,0.0115
464,0.0064,0.0017,0.0013,0.0115
465,0.0064,0.0017,0.001,0.0115
466,0.0066,0.0016,0.002,0.0115
467,0.0066,0.0016,0.001,0.0115
468,0.0065,0.0016,0.001,0.0115
469,0.0066,0.0015,0.001,0.0115
470,0.0065,0.0016,0.0013,0.0115
471,0.0064,0.0017,0.0016,0.0115
472,0.0064,0.0016,0.001,0.0115
473,0.0064,0.0016,0.0016,0.0115
474,0.0063,0.0017,0.0016,0.0115
475,0.0064,0.0016,0.001,0.0115
476,0.0065,0.0015,0.001,0.0115
477,0.0065,0.0016,0.001,0.0115
478,0.0065,0.0016,0.0013,0.0115
479,0.0066,0.0015,0.002,0.0115
480,0.0065,0.0015,0.0016,0.0115
481,0.0065,0.0015,0.0007,0.0115
482,0.0065,0.0016,0.0013,0.0115
483,0.0065,0.0016,0.001,0.0115
484,0.0065,0.0016,0.002,0.0115
485,0.0065,0.0016,0.0023,0.0115
486,0.0065,0.0015,0.002,0.0115
487,0.0065,0.0014,0.0013,0.0115
488,0.0064,0.0016,0.0013,0.0115
489,0.0062,0.0017,0.0016,0.0115
490,0.0064,0.0017,0.0,0.0115
491,0.0063,0.0016,0.0013,0.0115
492,0.0063,0.0016,0.0016,0.0115
493,0.0063,0.0017,0.0007,0.0115
494,0.0063,0.0016,0.001,0.0115
495,0.0063,0.0016,0.0016,0.0115
496,0.0063,0.0016,0.0013,0.0115
497,0.0063,0.0016,0.0007,0.0115
498,0.0064,0.0016,0.0007,0.0115
499,0.0065,0.0016,0.0016,0.0115
500,0.0065,0.0016,0.0013,0.0115
501,0.0064,0.0016,0.001,0.0115
502,0.0063,0.0017,0.001,0.0115
503,0.0062,0.0016,0.0013,0.0115
504,0.0063,0.0016,0.0003,0.0115
505,0.0063,0.0017,0.0013,0.0115
506,0.0064,0.0016,0.001,0.0115
507,0.0064,0.0017,0.0016,0.0115
508,0.0065,0.0016,0.0013,0.0115
509,0.0066,0.0016,0.0023,0.0115
510,0.0065,0.0016,0.002,0.0115
511,0.0064,0.0016,0.0016,0.0115
512,0.0065,0.0016,0.0016,0.0115
513,0.0064,0.0016,0.001,0.0115
514,0.0064,0.0016,0.0003,0.0115
515,0.0064,0.0016,0.0007,0.0115
516,0.0064,0.0017,0.0013,0.0115
517,0.0064,0.0017,0.001,0.0115
518,0.0064,0.0017,0.0013,0.0115
519,0.0063,0.0016,0.0007,0.0115
520,0.0064,0.0017,0.0013,0.0115
521,0.0063,0.0016,0.0013,0.0115
522,0.0063,0.0017,0.001,0.0115
523,0.0064,0.0016,0.001,0.0115
524,0.0065,0.0017,0.001,0.0115
525,0.0065,0.0016,0.0023,0.0115
526,0.0066,0.0016,0.001,0.0115
527,0.0067,0.0017,0.0007,0.0115
528,0.0067,0.0017,0.001,0.0115
529,0.0067,0.0016,0.0013,0.0115
530,0.0066,0.0016,0.0007,0.0115
531,0.0066,0.0017,0.0003,0.0115
532,0.0066,0.0016,0.0013,0.0115
533,0.0067,0.0015,0.0023,0.0115
534,0.0066,0.0016,0.002,0.0115
535,0.0065,0.0016,0.001,0.0115
536,0.0066,0.0017,0.002,0.0115
537,0.0067,0.0016,0.0016,0.0115
538,0.0067,0.0016,0.0013,0.0115
539,0.0067,0.0016,0.001,0.0115
540,0.0068,0.0016,0.0016,0.0115
541,0.0068,0.0016,0.0016,0.0115
542,0.0069,0.0016,0.0016,0.0115
543,0.0068,0.0016,0.0013,0.0115
544,0.0067,0.0016,0.0013,0.0115
545,0.0068,0.0017,0.0016,0.0115
546,0.0068,0.0015,0.002,0.0115
547,0.0066,0.0016,0.0016,0.0115
548,0.0066,0.0017,0.001,0.0115
549,0.0067,0.0016,0.001,0.0115
550,0.0067,0.0016,0.0007,0.0115
551,0.0068,0.0015,0.0016,0.0115
552,0.0067,0.0016,0.0016,0.0115
553,0.0068,0.0016,0.0016,0.0115
554,0.0069,0.0016,0.0016,0.0115
555,0.0068,0.0014,0.002,0.0115
556,0.0067,0.0016,0.002,0.0115
557,0.0067,0.0015,0.0023,0.0115
558,0.0067,0.0015,0.002,0.0115
559,0.0067,0.0016,0.0016,0.0115
560,0.0066,0.0017,0.001,0.0115
561,0.0067,0.0016,0.002,0.0115
562,0.0066,0.0017,0.001,0.0115
563,0.0065,0.0016,0.0007,0.0115
564,0.0067,0.0016,0.001,0.0115
565,0.0067,0.0016,0.002,0.0115
566,0.0067,0.0016,0.0013,0.0115
567,0.0067,0.0016,0.0016,0.0115
568,0.0067,0.0016,0.002,0.0115
569,0.0068,0.0016,0.0013,0.0115
570,0.0068,0.0016,0.0016,0.0115
571,0.0068,0.0015,0.002,0.0115
572,0.0068,0.0016,0.0013,0.0115
573,0.0068,0.0016,0.0013,0.0115
574,0.0069,0.0016,0.0026,0.0115
575,0.0068,0.0017,0.002,0.0115
576,0.0068,0.0017,0.0013,0.0115
577,0.0069,0.0017,0.0016,0.0118
578,0.007,0.0016,0.0016,0.0118
579,0.0069,0.0015,0.0013,0.0118
580,0.0069,0.0015,0.0016,0.0118
581,0.0068,0.0015,0.0016,0.0118
582,0.0067,0.0016,0.0016,0.0118
583,0.0066,0.0017,0.001,0.0118
584,0.0067,0.0017,0.0007,0.0118
585,0.0067,0.0017,0.002,0.0118
586,0.0067,0.0017,0.001,0.0118
587,0.0067,0.0017,0.0013,0.0118
588,0.0067,0.0018,0.002,0.0118
589,0.0067,0.0017,0.0023,0.0118
590,0.0068,0.0016,0.0016,0.0118
591,0.0067,0.0016,0.0013,0.0118
592,0.0068,0.0016,0.002,0.0118
593,0.0067,0.0016,0.0016,0.0118
594,0.0067,0.0016,0.0013,0.0118
595,0.0069,0.0016,0.0016,0.0118
596,0.0068,0.0016,0.0013,0.0118
597,0.0068,0.0017,0.0013,0.0118
598,0.0068,0.0016,0.0007,0.0118
599,0.0069,0.0016,0.001,0.0118
600,0.0068,0.0016,0.0013,0.0118
601,0.0067,0.0016,0.001,0.0118
602,0.0067,0.0016,0.002,0.0118
603,0.0066,0.0017,0.0007,0.0118
604,0.0066,0.0017,0.0007,0.0118
605,0.0066,0.0018,0.001,0.0118
606,0.0068,0.0018,0.001,0.0118
607,0.0068,0.0017,0.001,0.0118
608,0.0067,0.0018,0.001,0.0118
609,0.0068,0.0017,0.001,0.0118
610,0.0067,0.0018,0.0007,0.0118
611,0.0068,0.0017,0.0016,0.0118
612,0.0068,0.0017,0.0013,0.0118
613,0.0068,0.0017,0.002,0.0118
614,0.0069,0.0017,0.0,0.0118
615,0.007,0.0016,0.0013,0.0118
616,0.007,0.0016,0.002,0.0118
617,0.007,0.0016,0.0016,0.0118
618,0.0069,0.0016,0.0016,0.0118
619,0.0069,0.0016,0.0016,0.0118
620,0.0069,0.0017,0.0013,0.0124
621,0.0069,0.0016,0.0016,0.0124
622,0.0067,0.0016,0.002,0.0124
623,0.0068,0.0016,0.0013,0.0124
