Generation,Mean,Std,Min,Max
237,-0.0127,0.0027,-0.0205,-0.0033
238,-0.0128,0.0028,-0.0213,-0.0033
239,-0.0127,0.0028,-0.0229,-0.0033
240,-0.0126,0.0026,-0.0221,-0.0033
241,-0.0127,0.0028,-0.0213,-0.0033
242,-0.0125,0.0029,-0.0254,-0.0033
243,-0.0126,0.0028,-0.0213,-0.0033
244,-0.0126,0.0028,-0.0229,-0.0033
245,-0.0129,0.0028,-0.0213,-0.0033
246,-0.0129,0.003,-0.0221,-0.0033
247,-0.0127,0.0028,-0.0213,-0.0033
248,-0.0128,0.0026,-0.0213,-0.0033
249,-0.0129,0.003,-0.0237,-0.0033
250,-0.0127,0.0029,-0.0237,-0.0033
251,-0.0126,0.0028,-0.0213,-0.0033
252,-0.0126,0.0029,-0.0229,-0.0033
253,-0.0126,0.0028,-0.0205,-0.0033
254,-0.0126,0.0028,-0.0229,-0.0033
255,-0.0128,0.003,-0.0254,-0.0033
256,-0.0127,0.0028,-0.0221,-0.0033
257,-0.0126,0.0029,-0.0221,-0.0033
258,-0.0125,0.0029,-0.0237,-0.0033
259,-0.0124,0.0029,-0.0237,-0.0033
260,-0.0124,0.0028,-0.0213,-0.0033
261,-0.0125,0.0028,-0.0205,-0.0033
262,-0.0123,0.0028,-0.0205,-0.0033
263,-0.0124,0.0029,-0.0221,-0.0033
264,-0.0123,0.0029,-0.0213,-0.0033
265,-0.0124,0.0029,-0.0229,-0.0033
266,-0.0123,0.0028,-0.0213,-0.0033
267,-0.0123,0.0029,-0.0213,-0.0033
268,-0.0123,0.0029,-0.0214,-0.0033
269,-0.0125,0.0029,-0.0245,-0.0033
270,-0.0123,0.0029,-0.0205,-0.0025
271,-0.0123,0.0028,-0.0213,-0.0025
272,-0.0123,0.0028,-0.0213,-0.0025
273,-0.0124,0.0029,-0.0196,-0.0025
274,-0.0123,0.0029,-0.0221,-0.0025
275,-0.0121,0.0027,-0.0221,-0.0025
276,-0.0122,0.0027,-0.0213,-0.0025
277,-0.012,0.0027,-0.0213,-0.0025
278,-0.0123,0.0026,-0.0213,-0.0025
279,-0.0123,0.0028,-0.0229,-0.0025
280,-0.0122,0.0027,-0.0205,-0.0025
281,-0.0121,0.0028,-0.0213,-0.0025
282,-0.0122,0.0029,-0.0237,-0.0025
283,-0.0121,0.0029,-0.0213,-0.0025
284,-0.0123,0.0027,-0.0245,-0.0025
285,-0.0123,0.0028,-0.0229,-0.0025
286,-0.0125,0.003,-0.0237,-0.0025
287,-0.0122,0.0028,-0.0213,-0.0025
288,-0.012,0.0027,-0.0188,-0.0025
289,-0.0122,0.0029,-0.0237,-0.0025
290,-0.0123,0.0027,-0.0196,-0.0025
291,-0.0121,0.0027,-0.0229,-0.0025
292,-0.0122,0.0027,-0.0221,-0.0025
293,-0.0121,0.0028,-0.0237,-0.0025
294,-0.0122,0.0027,-0.0205,-0.0025
295,-0.0123,0.0029,-0.0229,-0.0025
296,-0.0121,0.0027,-0.0205,-0.0025
297,-0.0123,0.0028,-0.0213,-0.0025
298,-0.0123,0.0028,-0.0213,-0.0025
299,-0.0121,0.0028,-0.0237,-0.0025
300,-0.0122,0.0029,-0.0254,-0.0025
301,-0.0121,0.0028,-0.0205,-0.0025
302,-0.0122,0.0028,-0.0213,-0.0008
303,-0.0123,0.0028,-0.0221,-0.0008
304,-0.0123,0.003,-0.0229,-0.0008
305,-0.0121,0.0029,-0.0229,-0.0008
306,-0.0119,0.0027,-0.0221,-0.0008
307,-0.0121,0.0028,-0.0221,-0.0008
308,-0.0122,0.0028,-0.0237,-0.0008
309,-0.0122,0.0029,-0.0213,-0.0008
310,-0.0122,0.003,-0.0221,-0.0008
311,-0.012,0.0028,-0.0213,-0.0008
312,-0.012,0.0028,-0.0213,-0.0008
313,-0.0117,0.0028,-0.0237,-0.0008
314,-0.0117,0.0029,-0.0196,-0.0008
315,-0.0119,0.003,-0.0245,-0.0008
316,-0.0119,0.0027,-0.0205,-0.0008
317,-0.0119,0.003,-0.0213,-0.0008
318,-0.012,0.0029,-0.0221,-0.0008
319,-0.0118,0.0027,-0.0221,-0.0008
320,-0.0119,0.0028,-0.0237,-0.0008
321,-0.012,0.0029,-0.0205,-0.0008
322,-0.0119,0.0029,-0.0205,-0.0008
323,-0.0122,0.0029,-0.0205,-0.0008
324,-0.0119,0.0029,-0.0245,-0.0008
325,-0.012,0.0029,-0.0205,-0.0008
326,-0.012,0.0027,-0.0213,-0.0008
327,-0.0119,0.0028,-0.0205,-0.0008
328,-0.0118,0.0027,-0.0229,-0.0008
329,-0.0119,0.0027,-0.0205,-0.0008
330,-0.0118,0.0028,-0.0262,-0.0008
331,-0.0119,0.0026,-0.0205,-0.0008
332,-0.0121,0.0028,-0.0213,-0.0008
333,-0.0121,0.0028,-0.0205,-0.0008
334,-0.0121,0.0027,-0.0213,-0.0008
335,-0.0122,0.0027,-0.0196,-0.0008
336,-0.0124,0.0027,-0.0205,-0.0008
337,-0.0122,0.0029,-0.0205,-0.0008
338,-0.0121,0.0028,-0.0205,-0.0008
339,-0.0123,0.003,-0.0229,-0.0008
340,-0.0122,0.0028,-0.0221,-0.0008
341,-0.0121,0.0029,-0.0213,-0.0008
342,-0.0122,0.0027,-0.0205,-0.0008
343,-0.0122,0.0027,-0.0196,-0.0008
344,-0.0126,0.0029,-0.0213,-0.0008
345,-0.0125,0.0029,-0.0245,-0.0008
346,-0.0125,0.0029,-0.0221,-0.0008
347,-0.0123,0.0028,-0.0196,-0.0008
348,-0.0124,0.0029,-0.0229,-0.0008
349,-0.0123,0.0029,-0.0221,-0.0008
350,-0.012,0.0028,-0.0205,-0.0008
351,-0.0119,0.0028,-0.0196,-0.0008
352,-0.0117,0.0028,-0.0229,-0.0008
353,-0.0118,0.0026,-0.0205,-0.0008
354,-0.012,0.0026,-0.0196,-0.0008
355,-0.012,0.0028,-0.0205,-0.0008
356,-0.012,0.003,-0.0262,-0.0008
357,-0.0121,0.0028,-0.0213,-0.0008
358,-0.0121,0.003,-0.0221,-0.0008
359,-0.0122,0.0029,-0.0229,-0.0008
360,-0.0121,0.0028,-0.0213,-0.0008
361,-0.0122,0.0029,-0.0221,-0.0008
362,-0.012,0.0028,-0.0229,-0.0008
363,-0.0119,0.0028,-0.0229,-0.0008
364,-0.0118,0.0028,-0.0213,-0.0008
365,-0.0117,0.0029,-0.0213,-0.0008
366,-0.0117,0.0029,-0.0205,-0.0008
367,-0.0117,0.0028,-0.0221,-0.0008
368,-0.0118,0.0027,-0.0221,-0.0008
369,-0.0116,0.0029,-0.0213,-0.0008
370,-0.0117,0.0029,-0.0229,-0.0008
371,-0.0114,0.0027,-0.0213,-0.0008
372,-0.0117,0.0029,-0.0237,-0.0008
373,-0.0117,0.0029,-0.0237,-0.0008
374,-0.0116,0.0027,-0.0221,-0.0008
375,-0.0118,0.0028,-0.0229,-0.0008
376,-0.0117,0.0029,-0.0245,-0.0008
377,-0.0117,0.003,-0.0205,-0.0008
378,-0.0118,0.003,-0.0221,-0.0008
379,-0.0116,0.0029,-0.0205,-0.0008
380,-0.0116,0.003,-0.0229,-0.0008
381,-0.0114,0.0028,-0.0229,-0.0008
382,-0.0114,0.0029,-0.0245,-0.0008
383,-0.0113,0.0029,-0.0213,-0.0008
384,-0.0115,0.0029,-0.0229,-0.0008
385,-0.0115,0.003,-0.0213,-0.0008
386,-0.0113,0.0029,-0.0205,-0.0008
387,-0.0114,0.0028,-0.0213,-0.0008
388,-0.0115,0.0028,-0.0205,-0.0008
389,-0.0115,0.0029,-0.0205,-0.0008
390,-0.0114,0.0028,-0.0205,-0.0008
391,-0.0117,0.0029,-0.0237,-0.0008
392,-0.0117,0.003,-0.0254,-0.0008
393,-0.0117,0.0029,-0.0196,-0.0008
394,-0.0117,0.0028,-0.0196,-0.0008
395,-0.0116,0.0027,-0.0205,-0.0008
396,-0.0114,0.0028,-0.0213,-0.0008
397,-0.0115,0.0029,-0.0245,-0.0008
398,-0.0115,0.0028,-0.0221,-0.0008
399,-0.0115,0.0027,-0.0213,-0.0008
400,-0.0116,0.0029,-0.0196,-0.0008
401,-0.0117,0.003,-0.0213,-0.0008
402,-0.0116,0.0029,-0.0205,-0.0008
403,-0.0116,0.0029,-0.0229,-0.0008
404,-0.0116,0.003,-0.0221,-0.0008
405,-0.0114,0.0028,-0.0205,-0.0008
406,-0.0113,0.003,-0.0205,-0.0008
407,-0.0113,0.003,-0.0205,-0.0008
408,-0.0112,0.0029,-0.0221,-0.0008
409,-0.0112,0.0028,-0.0213,-0.0008
410,-0.0113,0.0029,-0.0221,-0.0008
411,-0.0112,0.0027,-0.0196,-0.0008
412,-0.0113,0.0029,-0.0205,-0.0008
413,-0.0112,0.0027,-0.0213,-0.0008
414,-0.0112,0.0028,-0.0213,-0.0008
415,-0.0111,0.0028,-0.0213,-0.0008
416,-0.0111,0.0027,-0.0221,-0.0008
417,-0.0111,0.0028,-0.0205,-0.0008
418,-0.0113,0.0028,-0.0188,-0.0008
419,-0.0113,0.0029,-0.0221,-0.0008
420,-0.0114,0.0029,-0.0221,-0.0008
421,-0.0114,0.0029,-0.0237,-0.0008
422,-0.0114,0.0029,-0.0213,-0.0008
423,-0.0114,0.0029,-0.0205,-0.0008
424,-0.0113,0.0027,-0.0221,-0.0008
425,-0.0113,0.0029,-0.0205,-0.0008
426,-0.0112,0.0027,-0.0189,-0.0008
427,-0.0113,0.0029,-0.0205,-0.0008
428,-0.0114,0.0029,-0.0213,-0.0008
429,-0.0111,0.0029,-0.0237,-0.0008
430,-0.0114,0.0028,-0.019,-0.0008
431,-0.0114,0.003,-0.0213,-0.0008
432,-0.0115,0.003,-0.0237,-0.0008
433,-0.0113,0.0029,-0.0196,-0.0008
434,-0.0113,0.0028,-0.0205,-0.0008
435,-0.0114,0.0027,-0.0205,-0.0008
436,-0.0116,0.003,-0.0213,-0.0008
437,-0.0117,0.003,-0.0221,-0.0008
438,-0.0118,0.0029,-0.0213,-0.0008
439,-0.0117,0.0028,-0.0188,-0.0008
440,-0.0119,0.0031,-0.0221,-0.0008
441,-0.0117,0.003,-0.0229,-0.0008
442,-0.0115,0.0028,-0.0229,-0.0008
443,-0.0117,0.0029,-0.0205,-0.0008
444,-0.0114,0.0028,-0.0221,-0.0008
445,-0.0114,0.0027,-0.0196,-0.0008
446,-0.0116,0.0028,-0.0213,-0.0008
447,-0.0116,0.0029,-0.0237,-0.0008
448,-0.0114,0.0028,-0.0213,-0.0008
449,-0.0114,0.0028,-0.0205,-0.0008
450,-0.0116,0.003,-0.0221,-0.0008
451,-0.0115,0.0029,-0.0221,-0.0008
452,-0.0115,0.0028,-0.0196,-0.0008
453,-0.0116,0.0029,-0.0237,-0.0008
454,-0.0116,0.0027,-0.0205,-0.0008
455,-0.0115,0.0028,-0.0213,-0.0008
456,-0.0114,0.0028,-0.0196,-0.0008
457,-0.0117,0.0028,-0.0205,-0.0008
458,-0.0115,0.0029,-0.0221,-0.0008
459,-0.0115,0.003,-0.0221,-0.0008
460,-0.0113,0.0029,-0.0205,-0.0008
461,-0.0115,0.0029,-0.0205,-0.0008
462,-0.0116,0.0029,-0.0213,-0.0008
463,-0.0115,0.0028,-0.0229,-0.0008
464,-0.0114,0.003,-0.0213,-0.0008
465,-0.0112,0.0029,-0.0213,-0.0008
466,-0.0111,0.0028,-0.0229,-0.0008
467,-0.0111,0.0029,-0.0221,-0.0008
468,-0.0111,0.0029,-0.0213,-0.0008
469,-0.011,0.0028,-0.0205,-0.0008
470,-0.0112,0.0027,-0.0213,-0.0008
471,-0.0114,0.0028,-0.0205,-0.0008
472,-0.0113,0.003,-0.0213,-0.0008
473,-0.0111,0.0029,-0.0213,-0.0008
474,-0.0113,0.0028,-0.0196,-0.0008
475,-0.0112,0.0029,-0.0205,-0.0008
476,-0.0114,0.0029,-0.0237,-0.0008
477,-0.0113,0.0028,-0.0205,-0.0008
478,-0.011,0.0027,-0.0196,-0.0008
479,-0.011,0.003,-0.0245,-0.0008
480,-0.0109,0.0027,-0.0196,-0.0008
481,-0.011,0.0028,-0.0213,-0.0008
482,-0.0108,0.0028,-0.0213,-0.0008
483,-0.011,0.0027,-0.0205,-0.0008
484,-0.0112,0.0027,-0.0205,-0.0008
485,-0.0111,0.0026,-0.0196,-0.0008
486,-0.0111,0.0028,-0.0213,-0.0008
487,-0.0112,0.0029,-0.0196,-0.0008
488,-0.0112,0.0028,-0.0229,-0.0008
489,-0.011,0.0027,-0.0188,-0.0008
490,-0.0109,0.0026,-0.0205,-0.0008
491,-0.0109,0.0027,-0.0188,-0.0008
492,-0.011,0.0027,-0.0213,-0.0008
493,-0.011,0.0028,-0.0196,-0.0008
